West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Butler, Sam",10,4,5,15,,1.0,,1.0,2.0,2.0,,3.0,,2.0,,4.0,13.0,,,5.0,,,87.0
15,"Cripps, Jamie",3,1,6,9,1,,,5.0,,1.0,,,,,,1.0,8.0,,,,,,80.0
14,"Duggan, Liam",6,4,9,15,1,,,2.0,,2.0,2.0,3.0,1.0,2.0,,8.0,7.0,2.0,,,,,76.0
3,"Gaff, Andrew",17,6,15,32,1,,,5.0,1.0,3.0,2.0,1.0,,,,9.0,24.0,,,2.0,1.0,,92.0
33,"Hill, Josh",5,,6,11,,1.0,,7.0,,3.0,2.0,1.0,,1.0,,8.0,3.0,,,3.0,,,83.0
25,"Hurn, Shannon",15,3,2,17,1,,,,5.0,4.0,,1.0,1.0,,,6.0,7.0,,,3.0,,,84.0
17,"Kennedy, Josh",5,7,6,11,3,,,3.0,,1.0,,1.0,,,,5.0,7.0,2.0,3.0,,,,100.0
2,"LeCras, Mark",8,2,5,13,,1.0,,5.0,1.0,3.0,3.0,4.0,,1.0,,5.0,7.0,,,3.0,1.0,1.0,90.0
7,"Masten, Chris",9,1,15,24,,,,3.0,,4.0,4.0,2.0,1.0,,,9.0,15.0,,,,,3.0,93.0
20,"McGovern, Jeremy",8,2,8,16,,,,2.0,3.0,3.0,,2.0,,,,10.0,6.0,1.0,,9.0,,,90.0
36,"McInnes, Fraser",3,2,5,8,2,,,1.0,,1.0,,,1.0,,,4.0,4.0,1.0,1.0,,,,85.0
9,"Naitanui, Nic",10,2,3,13,,4.0,30.0,5.0,,4.0,4.0,3.0,4.0,1.0,,11.0,2.0,1.0,1.0,5.0,,,81.0
30 ↓,"Nelson, Jackson",4,2,3,7,,,,3.0,3.0,,,1.0,2.0,,,4.0,4.0,,,,,,59.0
11,"Priddis, Matt",11,1,21,32,,,,11.0,3.0,4.0,4.0,8.0,,3.0,1.0,14.0,19.0,,,3.0,,1.0,86.0
31,"Schofield, Will",4,3,5,9,,,,,3.0,,,2.0,1.0,2.0,,4.0,3.0,1.0,,3.0,,,95.0
10,"Selwood, Scott",6,3,4,10,,,,3.0,1.0,2.0,2.0,1.0,,,,3.0,7.0,,1.0,,,,81.0
4 ↑,"Sheed, Dom",5,,7,12,,,,3.0,1.0,2.0,2.0,2.0,,,,6.0,6.0,,,,1.0,,24.0
5,"Sheppard, Brad",12,2,7,19,,,,3.0,6.0,,1.0,2.0,2.0,,,4.0,15.0,,,1.0,,,93.0
13,"Shuey, Luke",14,3,15,29,,1.0,1.0,3.0,1.0,4.0,8.0,4.0,2.0,,,15.0,14.0,,,1.0,,,77.0
22,"Sinclair, Callum",4,,3,7,,,14.0,1.0,1.0,5.0,3.0,1.0,3.0,1.0,,6.0,2.0,,,2.0,,,85.0
12,"Wellingham, Sharrod",12,4,12,24,1,,,,1.0,8.0,,1.0,1.0,1.0,3.0,9.0,18.0,2.0,,4.0,4.0,,78.0
6,"Yeo, Elliot",13,10,8,21,,,1.0,3.0,2.0,7.0,2.0,4.0,2.0,,,11.0,10.0,3.0,1.0,1.0,1.0,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,7.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,62,170,354,10,15.0,46.0,69.0,34.0,63.0,39.0,47.0,21.0,14.0,4.0,156.0,201.0,13.0,7.0,45.0,8.0,5.0,
Opposition,Opposition,199,56,134,333,13,7.0,55.0,91.0,46.0,49.0,47.0,48.0,14.0,21.0,2.0,160.0,169.0,14.0,8.0,35.0,14.0,9.0,
