Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ablett, Gary",29y 341d,258 (141-2-115 55.04%),342 (1.33),66 (17-0-49 25.76%),80 (1.21)
36,"Broughton, Greg",27y 203d,90 (38-0-52 42.22%),18 (0.20),22 (9-0-13 40.91%),3 (0.14)
12,"Day, Sam",21y 226d,47 (13-0-34 27.66%),33 (0.70),←,
33,"Hall, Aaron",23y 162d,35 (13-0-22 37.14%),35 (1.00),←,
5,"Harbrow, Jarrod",25y 276d,131 (57-1-73 43.89%),39 (0.30),61 (17-0-44 27.87%),18 (0.30)
34,"Hutchins, Jack",22y 59d,18 (7-0-11 38.89%),3 (0.17),←,
28,"Kolodjashnij, Kade",18y 254d,4 (2-0-2 50.00%),1 (0.25),←,
40,"Lemmens, Sean",19y 169d,5 (3-0-2 60.00%),1 (0.20),←,
19,"Lynch, Tom",21y 171d,43 (11-0-32 25.58%),42 (0.98),←,
32,"Matera, Brandon",22y 40d,43 (12-0-31 27.91%),39 (0.91),←,
17,"May, Steven",22y 100d,39 (11-0-28 28.21%),15 (0.38),←,
18,"McKenzie, Trent",22y 17d,62 (16-0-46 25.81%),19 (0.31),←,
22,"Nicholls, Tom",22y 47d,14 (5-0-9 35.71%),2 (0.14),←,
1,"OMeara, Jaeger",20y 56d,27 (11-0-16 40.74%),19 (0.70),←,
10,"Prestia, Dion",21y 190d,56 (13-0-43 23.21%),13 (0.23),←,
35,"Rischitelli, Michael",28y 102d,162 (60-3-99 37.96%),70 (0.43),51 (11-0-40 21.57%),23 (0.45)
8,"Russell, Luke",22y 86d,46 (9-0-37 19.57%),17 (0.37),←,
26,"Shaw, Matt",22y 74d,57 (14-0-43 24.56%),22 (0.39),←,
25,"Stanley, Danny",26y 61d,63 (17-0-46 26.98%),33 (0.52),58 (16-0-42 27.59%),33 (0.57)
24,"Swallow, David",21y 152d,56 (14-0-42 25.00%),28 (0.50),←,
16,"Thompson, Rory",23y 39d,38 (11-0-27 28.95%),7 (0.18),←,
14,"Warnock, Matthew",30y 17d,85 (18-1-66 21.76%),1 (0.01),30 (7-0-23 23.33%),
Totals,Totals,23y 129d,1379 (496-7-876 35.97%),799 (0.58),,
C,"McKenna, Guy",44y 344d,71 (17-0-54 23.94%),,←,
