Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
22,"Blakey, Nick",23y 88d,89 (46-0-43 51.69%),34 (0.38),←,
16,"Campbell, Braeden",21y 111d,36 (21-0-15 58.33%),6 (0.17),←,
4,"Clarke, Ryan",25y 343d,87 (37-0-50 42.53%),18 (0.21),47 (20-0-27 42.55%),10 (0.21)
7,"Cunningham, Harry",29y 171d,172 (101-0-71 58.72%),50 (0.29),←,
13,"Florent, Oliver",24y 308d,129 (69-0-60 53.49%),39 (0.30),←,
42,"Fox, Robbie",30y 40d,74 (36-0-38 48.65%),9 (0.12),←,
10,"Francis, Aaron",25y 289d,60 (26-1-33 44.17%),12 (0.20),6 (2-0-4 33.33%),
23,"Franklin, Lance",36y 116d,349 (219-1-129 62.89%),1057 (3.03),167 (110-0-57 65.87%),477 (2.86)
21,"Gulden, Errol",20y 312d,54 (35-0-19 64.81%),39 (0.72),←,
9,"Hayward, Will",24y 212d,125 (68-0-57 54.40%),146 (1.17),←,
5,"Heeney, Isaac",27y 21d,165 (104-0-61 63.03%),207 (1.25),←,
31,"Hickey, Tom",32y 81d,141 (62-2-77 44.68%),45 (0.32),39 (27-0-12 69.23%),13 (0.33)
44,"Lloyd, Jake",29y 248d,211 (129-0-82 61.14%),35 (0.17),←,
46,"McAndrew, Lachlan",23y,2 (2-0-0 100.00%),,←,
27,"McInerney, Justin",22y 281d,63 (37-0-26 58.73%),24 (0.38),←,
2,"McLean, Hayden",24y 126d,40 (20-0-20 50.00%),35 (0.88),←,
43,"Melican, Lewis",26y 203d,53 (28-0-25 52.83%),1 (0.02),←,
11,"Papley, Tom",26y 317d,152 (88-0-64 57.89%),241 (1.59),←,
26,"Parker, Luke",30y 213d,271 (167-1-103 61.81%),193 (0.71),←,
8,"Rowbottom, James",22y 249d,80 (42-0-38 52.50%),25 (0.31),←,
1,"Warner, Chad",22y 7d,50 (30-0-20 60.00%),35 (0.70),←,
37,"Warner, Corey",19y 231d,2 (2-0-0 100.00%),1 (0.50),←,
15,"Wicks, Sam",23y 254d,40 (25-0-15 62.50%),26 (0.65),←,
Totals,Totals,25y 295d,2445 (1394-5-1046 57.01%),2278 (0.93),,
C,"Longmire, John",52y 146d,294 (182-2-110 62.24%),,←,
