North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",26y 29d,126 (63-1-62 50.40%),127 (1.01),←,
11,"Archer, Glenn",21y 92d,39 (22-0-17 56.41%),13 (0.33),←,
12,"Blakey, John",27y 335d,165 (70-0-95 42.42%),42 (0.25),30 (18-0-12 60.00%),4 (0.13)
39,"Campbell, Warren",19y 248d,8 (5-0-3 62.50%),13 (1.63),←,
23,"Clarkson, Alastair",26y 58d,84 (37-2-45 45.24%),56 (0.67),←,
27,"Crocker, Darren",27y 90d,120 (53-1-66 44.58%),78 (0.65),←,
6,"Fairley, Ian",29y 279d,163 (79-2-82 49.08%),148 (0.91),←,
26,"Ishchenko, Alex",30y 65d,122 (53-0-69 43.44%),36 (0.30),50 (27-0-23 54.00%),11 (0.22)
34,"King, David",22y 109d,10 (6-0-4 60.00%),2 (0.20),←,
7,"Laidley, Dani",27y 89d,82 (48-1-33 59.15%),12 (0.15),30 (19-0-11 63.33%),1 (0.03)
35,"Longmire, John",23y 175d,122 (59-1-62 48.77%),393 (3.22),←,
20,"Mann, Peter",23y 290d,32 (14-0-18 43.75%),10 (0.31),←,
4,"Martyn, Mick",25y 297d,123 (61-1-61 50.00%),11 (0.09),←,
38,"McCarthy, Adam",22y 130d,14 (6-0-8 42.86%),3 (0.21),←,
31,"McKernan, Corey",20y 187d,12 (8-0-4 66.67%),13 (1.08),←,
30,"Pyman, Robert",22y 261d,12 (7-0-5 58.33%),8 (0.67),←,
3,"Rock, Anthony",23y 268d,78 (43-0-35 55.13%),72 (0.92),←,
2,"Schwass, Wayne",25y 209d,111 (55-0-56 49.55%),66 (0.59),←,
24,"Sholl, Craig",26y 176d,98 (52-0-46 53.06%),18 (0.18),←,
15,"Smith, Ross",29y 141d,185 (89-2-94 48.65%),34 (0.18),←,
10,"Stevens, Anthony",22y 357d,76 (40-0-36 52.63%),33 (0.43),←,
Totals,Totals,24y 359d,1782 (870-11-901 48.82%),1188 (0.67),,
C,"Pagan, Denis",46y 273d,34 (21-0-13 61.76%),,←,
