Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Anderson, Greg",21,10,7,28,1,1.0,,2.0,,,,,2.0,1.0,3.0,,,,,,,,
26,"Bickley, Mark",9,1,9,18,,,,6.0,,,,,3.0,,,,,,,,,,
51,"Bone, Randall",7,6,7,14,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,
21,"Brown, David",17,1,8,25,1,2.0,,2.0,,,,,,2.0,,,,,,,,,
34,"Hart, Ben",4,1,7,11,,,,3.0,,,,,2.0,,,,,,,,,,
35,"Jameson, Rod",10,3,4,14,1,,,3.0,,,,,2.0,1.0,,,,,,,,,
2,"Jarman, Andrew",4,1,7,11,1,2.0,,2.0,,,,,,1.0,,,,,,,,,
13,"Lee, Scott",13,6,5,18,,,,2.0,,,,,1.0,,,,,,,,,,
27,"Liptak, Matthew",9,2,8,17,1,,,4.0,,,,,1.0,1.0,,,,,,,,,
10,"McDermott, Chris",12,2,9,21,,2.0,,3.0,,,,,3.0,1.0,,,,,,,,,
11,"McGuinness, Tony",26,1,6,32,,,,,,,,,2.0,1.0,1.0,,,,,,,,
6,"Modra, Tony",15,10,2,17,4,9.0,,,,,,,3.0,2.0,,,,,,,,,
15,"Pittman, David",5,1,4,9,,,1.0,,,,,,3.0,1.0,,,,,,,,,
52,"Rehn, Shaun",8,12,14,22,,1.0,19.0,2.0,,,,,,5.0,2.0,,,,,,,,
32,"Ricciuto, Mark",13,6,7,20,,,,1.0,,,,,1.0,1.0,,,,,,,,,
36,"Sanderson, Brenton",4,1,5,9,,1.0,,1.0,,,,,,1.0,,,,,,,,,
7,"Smart, Nigel",11,4,8,19,1,2.0,2.0,2.0,,,,,1.0,1.0,,,,,,,,,
12,"Tregenza, Simon",20,3,11,31,,,,1.0,,,,,1.0,,,,,,,,,,
49,"Viska, Mark",5,1,7,12,,,,1.0,,,,,1.0,,,,,,,,,,
33,"Weidemann, Wayne",8,3,3,11,3,2.0,,2.0,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,221,75,138,359,13,27.0,23.0,38.0,,,,,28.0,20.0,6.0,,,,,,,,
Opposition,Opposition,198,77,93,291,6,10.0,14.0,26.0,,,,,20.0,28.0,,,,,,,,,
