Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",23y 313d,93 (29-1-63 31.72%),33 (0.35),62 (26-1-35 42.74%),21 (0.34)
11,"Blair, Jarryd",27y 107d,152 (92-2-58 61.18%),116 (0.76),←,
25,"Crisp, Jack",23y 301d,80 (33-1-46 41.88%),41 (0.51),62 (26-1-35 42.74%),31 (0.50)
2,"de Goey, Jordan",21y 137d,48 (20-1-27 42.71%),35 (0.73),←,
15,"Dunn, Lynden",30y 77d,178 (49-3-126 28.37%),98 (0.55),13 (6-1-6 50.00%),1 (0.08)
5,"Elliott, Jamie",24y 343d,85 (49-1-35 58.24%),133 (1.56),←,
1,"Fasolo, Alex",25y 52d,98 (54-1-43 55.61%),132 (1.35),←,
6,"Goldsack, Tyson",30y 69d,158 (96-1-61 61.08%),50 (0.32),←,
19,"Greenwood, Levi",28y 161d,118 (56-2-60 48.31%),55 (0.47),44 (16-1-27 37.50%),29 (0.66)
4,"Grundy, Brodie",23y 106d,80 (37-1-42 46.88%),25 (0.31),←,
32,"Hoskin-Elliott, Will",23y 331d,70 (19-1-50 27.86%),55 (0.79),18 (7-1-10 41.67%),13 (0.72)
38,"Howe, Jeremy",27y 31d,137 (37-1-99 27.37%),85 (0.62),37 (15-1-21 41.89%),5 (0.14)
8,"Langdon, Tom",23y 51d,53 (23-1-29 44.34%),2 (0.04),←,
37,"Maynard, Brayden",20y 313d,47 (17-1-29 37.23%),12 (0.26),←,
30,"Moore, Darcy",21y 186d,43 (17-1-25 40.70%),55 (1.28),←,
21,"Phillips, Tom",21y 84d,20 (8-1-11 42.50%),8 (0.40),←,
20,"Reid, Ben",28y 92d,133 (77-3-53 59.02%),47 (0.35),←,
12,"Scharenberg, Matt",21y 315d,10 (5-1-4 55.00%),,←,
22,"Sidebottom, Steele",26y 209d,181 (110-3-68 61.60%),136 (0.75),←,
24,"Thomas, Josh",25y 302d,37 (23-1-13 63.51%),23 (0.62),←,
7,"Treloar, Adam",24y 143d,118 (36-1-81 30.93%),73 (0.62),39 (16-1-22 42.31%),25 (0.64)
3,"Wells, Daniel",32y 177d,252 (131-3-118 52.58%),160 (0.63),9 (6-1-2 72.22%),10 (1.11)
Totals,Totals,25y 94d,2191 (1018-32-1141 46.46%),1374 (0.63),,
C,"Buckley, Nathan",45y 4d,132 (68-1-63 51.89%),,←,
