St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
28,"Ackland, Cain",23y 87d,24 (14-0-10 58.33%),7 (0.29),12 (6-0-6 50.00%),4 (0.33)
10,"Baker, Steven",25y 20d,102 (41-1-60 40.69%),23 (0.23),←,
14,"Ball, Luke",21y 17d,53 (32-0-21 60.38%),30 (0.57),←,
16,"Clarke, Raphael",19y 260d,10 (6-0-4 60.00%),1 (0.10),←,
26,"Dal Santo, Nick",21y 109d,63 (31-1-31 50.00%),26 (0.41),←,
22,"Fiora, Aaron",24y 53d,88 (38-0-50 43.18%),36 (0.41),10 (5-0-5 50.00%),11 (1.10)
25,"Fisher, Sam",22y 336d,19 (11-0-8 57.89%),2 (0.11),←,
9,"Gehrig, Fraser",29y 100d,202 (102-1-99 50.74%),373 (1.85),87 (39-0-48 44.83%),214 (2.46)
18,"Goddard, Brendon",20y 22d,53 (32-0-21 60.38%),14 (0.26),←,
35,"Harvey, Robert",33y 294d,308 (149-3-156 48.86%),176 (0.57),←,
7,"Hayes, Lenny",25y 148d,128 (50-2-76 39.84%),47 (0.37),←,
8,"Hudghton, Max",28y 282d,165 (69-2-94 42.42%),14 (0.08),←,
5,"Jones, Austinn",28y 256d,215 (95-2-118 44.65%),124 (0.58),←,
31,"Maguire, Matt",21y 12d,57 (28-0-29 49.12%),13 (0.23),←,
32,"McQualter, Andrew",19y 2d,4 (1-0-3 25.00%),1 (0.25),←,
44,"Milne, Stephen",25y 95d,85 (33-1-51 39.41%),178 (2.09),←,
20,"Murray, Allan",23y 22d,11 (8-0-3 72.73%),12 (1.09),10 (7-0-3 70.00%),12 (1.20)
1,"Peckett, Justin",32y 249d,226 (95-2-129 42.48%),43 (0.19),←,
17,"Powell, Stephen",28y 277d,120 (73-1-46 61.25%),91 (0.76),46 (27-0-19 58.70%),27 (0.59)
12,"Riewoldt, Nick",22y 237d,82 (36-1-45 44.51%),134 (1.63),←,
4,"Thompson, Andrew",32y 233d,183 (79-2-102 43.72%),90 (0.49),←,
13,"Voss, Brett",27y 109d,124 (56-2-66 45.97%),42 (0.34),89 (37-1-51 42.13%),31 (0.35)
Totals,Totals,25y 97d,2322 (1079-21-1222 46.47%),1477 (0.64),,
C,"Thomas, Grant",47y 117d,88 (40-1-47 46.02%),,←,
