Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bowden, Joel",16,6,7,23,,,,1.0,9.0,2.0,1.0,3.0,2.0,1.0,,8.0,14.0,,,6.0,,,100.0
9,"Campbell, Wayne",6,1,2,8,,,1.0,2.0,,4.0,1.0,4.0,1.0,3.0,,2.0,7.0,,,2.0,,,65.0
6,"Chaffey, Mark",4,2,,4,,,,1.0,,2.0,,2.0,2.0,,,3.0,4.0,,,4.0,,,100.0
24,"Coughlan, Mark",13,4,15,28,,,,7.0,1.0,3.0,8.0,2.0,2.0,2.0,,18.0,12.0,,,1.0,,,93.0
3,"Deledio, Brett",12,2,8,20,1,,,3.0,,3.0,,3.0,2.0,,,8.0,10.0,,,1.0,1.0,1.0,88.0
2,"Gaspar, Darren",6,2,2,8,,,,,4.0,,,2.0,,1.0,,3.0,6.0,,,4.0,,,77.0
34,"Graham, Mark",4,,2,6,,,1.0,2.0,1.0,,,2.0,,1.0,,5.0,2.0,,,11.0,,,76.0
20,"Hall, Ray",1,1,6,7,,,,5.0,1.0,,,2.0,,2.0,,5.0,4.0,,,5.0,,,81.0
1,"Hilton, Rory",7,2,,7,2,,,4.0,,3.0,1.0,,,,,4.0,3.0,,1.0,,,,73.0
31,"Hyde, Chris",9,3,12,21,,,,1.0,2.0,1.0,1.0,4.0,,3.0,,7.0,15.0,,,2.0,,,90.0
17,"Johnson, Kane",15,1,11,26,,1.0,,2.0,3.0,7.0,7.0,3.0,1.0,1.0,,9.0,17.0,,,1.0,2.0,,89.0
13,"Knobel, Trent",4,4,5,9,,,35.0,7.0,,3.0,1.0,2.0,3.0,1.0,,3.0,6.0,,1.0,2.0,,,73.0
27,"Krakouer, Andrew",5,2,5,10,,,,5.0,1.0,2.0,3.0,5.0,1.0,2.0,,5.0,5.0,,,1.0,,,100.0
16,"Morrison, Shane",4,3,7,11,,,1.0,1.0,,1.0,,1.0,1.0,,,5.0,6.0,,,9.0,,,50.0
35,"Newman, Chris",9,4,1,10,,,,2.0,9.0,,1.0,1.0,,1.0,,4.0,6.0,1.0,,,3.0,,100.0
15,"Pettifer, Kayne",8,2,2,10,,2.0,,4.0,2.0,2.0,2.0,1.0,,,,3.0,5.0,,1.0,1.0,,,80.0
12,"Richardson, Matthew",5,2,1,6,2,1.0,,,,2.0,,2.0,2.0,1.0,,2.0,3.0,,1.0,1.0,,,100.0
5,"Simmonds, Troy",3,,3,6,,1.0,18.0,4.0,,1.0,1.0,3.0,1.0,2.0,,3.0,2.0,,,1.0,,,70.0
30,"Tambling, Richard",3,,2,5,,,,1.0,1.0,,1.0,1.0,,,,3.0,2.0,,,,,,39.0
36,"Thursfield, Will",5,4,5,10,,,,1.0,2.0,1.0,,3.0,,2.0,,3.0,7.0,1.0,,4.0,,,78.0
32,"Tivendale, Greg",10,3,9,19,,,,1.0,3.0,3.0,6.0,3.0,,,,13.0,6.0,,,,1.0,,84.0
21,"Tuck, Shane",14,6,9,23,,1.0,3.0,8.0,,3.0,6.0,,2.0,,,9.0,15.0,,,1.0,,1.0,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,163,54,114,277,5,7.0,59.0,62.0,39.0,43.0,40.0,49.0,20.0,23.0,,125.0,157.0,2.0,4.0,57.0,7.0,2.0,
Opposition,Opposition,201,80,115,316,16,10.0,15.0,55.0,39.0,56.0,31.0,43.0,23.0,20.0,6.0,135.0,172.0,12.0,11.0,67.0,10.0,5.0,
