Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Barlow, Kris",10,3,3,13,,,,1.0,4.0,2.0,,1.0,,2.0,,3.0,8.0,,,2.0,,,
17,"Chick, Daniel",10,2,5,15,4,1.0,,1.0,,2.0,2.0,1.0,1.0,3.0,,11.0,1.0,2.0,1.0,2.0,,,
23,"Collica, Michael",4,1,2,6,,,,1.0,,3.0,3.0,,,1.0,,3.0,4.0,,,2.0,1.0,,
9,"Crawford, Shane",22,6,8,30,,,,4.0,9.0,,2.0,,4.0,,2.0,6.0,15.0,,,1.0,5.0,,
24,"Croad, Trent",10,7,2,12,,,,1.0,3.0,2.0,,1.0,1.0,1.0,,6.0,8.0,2.0,,,,,
34,"Graham, Mark",15,4,7,22,,,5.0,,2.0,6.0,2.0,4.0,1.0,1.0,,7.0,14.0,,,,,,
5,"Harford, Daniel",9,1,8,17,,,,,,3.0,5.0,,1.0,,,11.0,5.0,1.0,,1.0,2.0,,
13,"Hassall, Jon",2,2,4,6,,,,1.0,,,1.0,1.0,1.0,,,2.0,4.0,,,,,,
3,"Hay, Jonathan",11,4,5,16,,,,1.0,6.0,1.0,2.0,,2.0,,,5.0,8.0,1.0,,,,,
2,"Holland, Nick",7,5,4,11,,1.0,3.0,1.0,,1.0,1.0,,1.0,2.0,,8.0,4.0,3.0,3.0,2.0,,,
14,"Krummel, Brendan",6,5,7,13,3,2.0,1.0,3.0,,,1.0,,,2.0,,4.0,8.0,,2.0,1.0,,,
37,"Lekkas, Angelo",14,1,8,22,,,,5.0,,8.0,2.0,3.0,2.0,1.0,,10.0,9.0,,,3.0,,,
15,"Lord, Aaron",6,1,6,12,2,1.0,,,,,1.0,1.0,1.0,2.0,,9.0,3.0,,,1.0,,,
7,"McCabe, Luke",12,6,4,16,,,,4.0,6.0,3.0,2.0,1.0,1.0,2.0,,3.0,12.0,1.0,,3.0,,,
12,"OFarrell, Brett",1,,,1,,,4.0,,,,,,,,,,1.0,,,,,,
10,"Robran, Jonathon",1,1,4,5,,,1.0,1.0,,1.0,,1.0,,1.0,,3.0,2.0,1.0,,,,,
4,"Salmon, Paul",9,4,9,18,,1.0,22.0,1.0,2.0,3.0,7.0,2.0,2.0,4.0,,12.0,7.0,1.0,,,,,
11,"Smith, Joel",2,,2,4,,,,1.0,,2.0,,2.0,,,,2.0,2.0,,,1.0,,,
6,"Taylor, Richard",24,1,4,28,1,1.0,,2.0,3.0,9.0,10.0,1.0,1.0,,,9.0,17.0,,,6.0,1.0,,
8,"Treleven, Craig",9,,2,11,,2.0,,,,2.0,1.0,3.0,1.0,,,6.0,4.0,,,1.0,1.0,,
21,"Vandenberg, Richard",2,,3,5,,,,4.0,1.0,,1.0,,,,,2.0,3.0,,,1.0,,,
30,"Woods, Tony",10,1,7,17,2,,,1.0,1.0,5.0,2.0,1.0,,1.0,,10.0,7.0,,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,55,104,300,12,12.0,36.0,33.0,37.0,53.0,45.0,23.0,20.0,23.0,2.0,132.0,146.0,12.0,6.0,28.0,10.0,,
Opposition,Opposition,217,80,108,325,12,13.0,24.0,32.0,35.0,50.0,44.0,35.0,23.0,20.0,4.0,154.0,166.0,21.0,17.0,16.0,11.0,,
