Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Bell, Peter",12,4,11,23,2,,,5.0,,2.0,1.0,2.0,4.0,,,7.0,17.0,,1.0,1.0,,1.0,99.0
21,"Black, Heath",8,,6,14,,,,3.0,6.0,,,3.0,1.0,3.0,,3.0,11.0,,,2.0,4.0,,91.0
2,"Carr, Josh",12,9,13,25,2,3.0,,7.0,2.0,2.0,3.0,1.0,4.0,,,11.0,14.0,1.0,5.0,1.0,,1.0,82.0
9,"Carr, Matthew",9,3,2,11,,,,2.0,,5.0,,1.0,,,,,11.0,,,,,,63.0
10,"Cook, Troy",4,2,5,9,1,,,2.0,,2.0,1.0,1.0,,,,2.0,7.0,,,1.0,,,58.0
15,"Crowley, Ryan",9,4,5,14,2,,,2.0,2.0,1.0,,2.0,,2.0,,3.0,11.0,,1.0,1.0,2.0,,85.0
33,"Farmer, Jeff",6,3,4,10,2,,,2.0,1.0,1.0,,1.0,2.0,,,2.0,8.0,,1.0,1.0,,1.0,57.0
27,"Gilmore, Daniel",6,2,11,17,,,3.0,3.0,1.0,3.0,3.0,4.0,1.0,4.0,,8.0,10.0,,,,5.0,1.0,74.0
14,"Grover, Antoni",3,1,6,9,,,,2.0,1.0,1.0,1.0,3.0,,2.0,,4.0,4.0,,,3.0,,,85.0
4,"Hasleby, Paul",13,3,8,21,,,,3.0,2.0,6.0,6.0,1.0,1.0,,,7.0,13.0,,,1.0,1.0,1.0,66.0
43,"Hayden, Roger",8,3,5,13,,,,3.0,5.0,,1.0,2.0,,1.0,,5.0,7.0,,,3.0,3.0,,100.0
37,"Johnson, Michael",11,8,6,17,,,,1.0,3.0,2.0,,7.0,1.0,3.0,,5.0,10.0,1.0,1.0,1.0,1.0,,100.0
8,"McManus, Shaun",10,5,14,24,,,,4.0,1.0,4.0,4.0,5.0,1.0,3.0,,10.0,14.0,,,2.0,,2.0,64.0
18,"McPharlin, Luke",5,4,7,12,1,,,,1.0,1.0,,2.0,1.0,2.0,,5.0,8.0,,,1.0,1.0,,100.0
16,"Mundy, David",5,6,11,16,1,,,3.0,,2.0,2.0,,,,,3.0,12.0,,,1.0,,,94.0
28,"Murphy, Ryan",5,4,2,7,,,,,,1.0,,,1.0,,,2.0,5.0,,,1.0,,,74.0
29,"Pavlich, Matthew",15,8,4,19,3,3.0,1.0,1.0,2.0,5.0,1.0,3.0,3.0,2.0,,4.0,15.0,,5.0,1.0,1.0,1.0,100.0
7,"Peake, Brett",9,1,8,17,,,,2.0,1.0,1.0,2.0,3.0,,3.0,,3.0,13.0,,,1.0,2.0,,66.0
6,"Solomon, Dean",14,3,9,23,,,,7.0,3.0,5.0,4.0,2.0,5.0,,,11.0,10.0,1.0,,2.0,1.0,1.0,91.0
17,"Tarrant, Chris",4,2,3,7,,2.0,,2.0,,,,2.0,2.0,2.0,,3.0,6.0,,1.0,1.0,,,95.0
22,"Thornton, Scott",2,5,17,19,,,,2.0,4.0,,,2.0,1.0,1.0,,7.0,13.0,2.0,,5.0,5.0,,100.0
34,"Warnock, Robert",5,3,2,7,,,11.0,2.0,,,2.0,2.0,1.0,2.0,,6.0,2.0,1.0,,1.0,,,54.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,175,83,159,334,14,12.0,15.0,58.0,35.0,44.0,31.0,49.0,29.0,30.0,,111.0,221.0,6.0,15.0,31.0,26.0,9.0,
Opposition,Opposition,200,113,111,311,19,12.0,35.0,51.0,28.0,57.0,28.0,48.0,30.0,29.0,6.0,122.0,196.0,16.0,18.0,48.0,22.0,13.0,
