St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
28,"Ackland, Cain",7,2,3,10,,,10.0,1.0,,2.0,3.0,3.0,3.0,2.0,,5.0,3.0,1.0,,2.0,,,67.0
10,"Baker, Steven",7,2,5,12,,,,1.0,4.0,1.0,1.0,1.0,1.0,,,6.0,7.0,,,4.0,,,100.0
14,"Ball, Luke",13,3,6,19,1,,,6.0,2.0,3.0,4.0,5.0,4.0,,,10.0,12.0,,,3.0,,,91.0
27,"Blake, Jason",5,5,8,13,1,,9.0,3.0,,1.0,2.0,3.0,,2.0,,4.0,10.0,,,3.0,,,55.0
16,"Clarke, Raphael",9,7,6,15,,,,1.0,1.0,,,2.0,,1.0,,4.0,10.0,,,2.0,,,100.0
26,"Dal Santo, Nick",21,4,10,31,,,1.0,1.0,1.0,4.0,7.0,4.0,1.0,,,16.0,14.0,,,1.0,2.0,1.0,100.0
21,"Ferguson, Matthew",3,3,3,6,,,,1.0,1.0,,,1.0,,,,3.0,3.0,1.0,,3.0,,,57.0
25,"Fisher, Sam",18,8,4,22,,,,3.0,4.0,2.0,1.0,1.0,,,,4.0,16.0,,,6.0,,,99.0
9,"Gehrig, Fraser",2,1,,2,,,1.0,1.0,,,,1.0,,,,,1.0,,,4.0,,,97.0
34,"Guerra, Brent",2,1,,2,,,,3.0,,1.0,,2.0,,1.0,,,1.0,,,,,,49.0
33,"Gwilt, James",13,4,5,18,2,1.0,,1.0,4.0,4.0,,2.0,,1.0,,3.0,13.0,,1.0,3.0,,,61.0
2,"Hamill, Aaron",2,1,4,6,,,,7.0,,,,1.0,,1.0,,4.0,2.0,1.0,1.0,1.0,,1.0,85.0
35,"Harvey, Robert",17,11,14,31,3,,,6.0,,7.0,5.0,1.0,,,,7.0,23.0,,2.0,,,1.0,95.0
7,"Hayes, Lenny",16,4,9,25,,,1.0,12.0,2.0,6.0,5.0,1.0,1.0,1.0,,9.0,16.0,,,1.0,,2.0,100.0
5,"Jones, Austinn",19,10,6,25,,,,3.0,7.0,2.0,1.0,4.0,2.0,3.0,,7.0,18.0,,,3.0,2.0,,100.0
44,"Milne, Stephen",5,1,4,9,1,,,,,1.0,1.0,1.0,1.0,,,4.0,5.0,,,1.0,,,64.0
11,"Montagna, Leigh",9,5,8,17,,,,5.0,1.0,3.0,1.0,3.0,,1.0,,6.0,11.0,,,,1.0,,75.0
1,"Peckett, Justin",10,8,9,19,,,,3.0,2.0,3.0,1.0,3.0,,,,6.0,13.0,1.0,1.0,1.0,,,63.0
17,"Powell, Stephen",7,3,7,14,,,,3.0,,1.0,1.0,3.0,,1.0,,8.0,6.0,,1.0,1.0,,,58.0
12,"Riewoldt, Nick",11,7,1,12,2,3.0,,,,1.0,,,1.0,,,4.0,6.0,2.0,5.0,5.0,,1.0,100.0
4,"Thompson, Andrew",8,6,12,20,,,,1.0,,,1.0,1.0,2.0,,,7.0,13.0,,,1.0,,,84.0
13,"Voss, Brett",10,6,5,15,,,,5.0,4.0,3.0,,,1.0,,,5.0,9.0,,,8.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,214,102,129,343,10,5.0,22.0,67.0,33.0,45.0,34.0,43.0,17.0,14.0,,122.0,212.0,6.0,11.0,53.0,5.0,6.0,
Opposition,Opposition,186,73,113,299,8,9.0,47.0,64.0,37.0,43.0,36.0,46.0,14.0,17.0,,133.0,152.0,15.0,11.0,54.0,4.0,4.0,
