Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",28y 289d,95 (59-1-35 62.63%),6 (0.06),77 (52-1-24 68.18%),2 (0.03)
20,"Brogan, Dean",25y 133d,36 (28-0-8 77.78%),12 (0.33),←,
7,"Burgoyne, Peter",26y 87d,137 (78-2-57 57.66%),156 (1.14),←,
8,"Burgoyne, Shaun",21y 187d,47 (38-0-9 80.85%),69 (1.47),←,
9,"Carr, Josh",23y 362d,91 (64-1-26 70.88%),51 (0.56),←,
25,"Cassisi, Domenic",21y 216d,23 (19-0-4 82.61%),3 (0.13),←,
26,"Cochrane, Stuart",25y 280d,77 (43-0-34 55.84%),14 (0.18),27 (20-0-7 74.07%),3 (0.11)
35,"Cornes, Chad",24y 165d,102 (65-1-36 64.22%),108 (1.06),←,
18,"Cornes, Kane",21y 111d,49 (36-0-13 73.47%),20 (0.41),←,
17,"Dew, Stuart",24y 251d,118 (68-2-48 58.47%),187 (1.58),←,
33,"Ebert, Brett",20y 159d,4 (3-0-1 75.00%),6 (1.50),←,
29,"Kingsley, Adam",28y 249d,130 (74-2-54 57.69%),29 (0.22),←,
5,"Lade, Brendon",27y 290d,104 (59-2-43 57.69%),72 (0.69),←,
3,"Montgomery, Brett",30y 329d,154 (99-2-53 64.94%),93 (0.60),94 (59-1-34 63.30%),39 (0.41)
31,"Salopek, Steven",18y 309d,14 (11-0-3 78.57%),6 (0.43),←,
6,"Schofield, Jarrad",29y 86d,174 (108-1-65 62.36%),113 (0.65),111 (69-1-41 62.61%),79 (0.71)
39,"Surjan, Jacob",18y 254d,3 (3-0-0 100.00%),1 (0.33),←,
28,"Thurstans, Toby",23y 255d,15 (11-0-4 73.33%),10 (0.67),←,
16,"Tredrea, Warren",25y 123d,135 (80-1-54 59.63%),282 (2.09),←,
2,"Wakelin, Darryl",29y 258d,182 (101-1-80 55.77%),11 (0.06),67 (48-0-19 71.64%),3 (0.04)
4,"Wanganeen, Gavin",30y 312d,262 (155-5-102 60.11%),167 (0.64),135 (82-2-51 61.48%),104 (0.77)
21,"Wilson, Michael",27y 156d,118 (61-3-54 52.97%),36 (0.31),←,
Totals,Totals,25y 88d,2070 (1263-24-783 61.01%),1452 (0.70),,
C,"Williams, Mark",45y 248d,123 (76-1-46 62.20%),,←,
