Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",30y 261d,167 (95-0-72 56.89%),5 (0.03),103 (66-0-37 64.08%),
32,"Atkins, Rory",30y 316d,140 (76-1-63 54.64%),52 (0.37),2 (1-0-1 50.00%),
14,"Bergman, Miles",23y 218d,94 (58-0-36 61.70%),22 (0.23),←,
10,"Boak, Travis",36y 296d,377 (200-1-176 53.18%),211 (0.56),←,
7,"Burgoyne, Jase",21y 313d,47 (23-0-24 48.94%),9 (0.19),←,
3,"Burton, Ryan",28y 113d,159 (93-1-65 58.81%),25 (0.16),112 (68-0-44 60.71%),20 (0.18)
9,"Butters, Zak",24y 258d,127 (77-0-50 60.63%),67 (0.53),←,
33,"Byrne-Jones, Darcy",29y 246d,209 (123-0-86 58.85%),64 (0.31),←,
28,"Drew, Willem",26y 235d,118 (71-0-47 60.17%),21 (0.18),←,
22,"Evans, Logan",19y 229d,20 (10-0-10 50.00%),3 (0.15),←,
11,"Finlayson, Jeremy",29y 104d,126 (71-3-52 57.54%),166 (1.32),60 (35-0-25 58.33%),76 (1.27)
19,"Georgiades, Mitch",23y 238d,80 (48-0-32 60.00%),133 (1.66),←,
39,"Jackson, Hugh",22y 21d,1 (0-0-1 0.00%),,←,
30,"Lord, Ollie",23y 142d,27 (15-0-12 55.56%),28 (1.04),←,
44,"Mead, Jackson",23y 236d,55 (30-0-25 54.55%),11 (0.20),←,
31,"Moraes, Christian",18y 197d,9 (4-0-5 44.44%),,←,
2,"Powell-Pepper, Sam",27y 136d,153 (92-0-61 60.13%),120 (0.78),←,
35,"Richards, Joe",25y 182d,19 (6-1-12 34.21%),13 (0.68),10 (3-0-7 30.00%),7 (0.70)
15,"Rioli, Willie",29y 354d,100 (63-0-37 63.00%),139 (1.39),49 (32-0-17 65.31%),79 (1.61)
1,"Rozee, Connor",25y 122d,140 (85-0-55 60.71%),120 (0.86),←,
38,"Visentini, Dante",22y 100d,9 (4-0-5 44.44%),1 (0.11),←,
16,"Wines, Ollie",30y 229d,264 (155-0-109 58.71%),102 (0.39),←,
25,"Zerk-Thatcher, Brandon",26y 272d,78 (41-1-36 53.21%),,27 (17-0-10 62.96%),
Totals,Totals,26y 51d,2519 (1440-8-1071 57.17%),1312 (0.52),,
C,"Hinkley, Ken",58y 236d,285 (169-0-116 59.30%),,←,
