Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
23,"Athorn, Mark",23y 157d,41 (15-1-25 37.80%),6 (0.15),3 (1-0-2 33.33%),2 (0.67)
30,"Bayes, Mark",24y 29d,116 (60-0-56 51.72%),87 (0.75),←,
39,"Capper, Warwick",27y 305d,114 (51-0-63 44.74%),362 (3.18),80 (41-0-39 51.25%),291 (3.64)
7,"Carroll, Dennis",30y 157d,186 (89-0-97 47.85%),91 (0.49),←,
29,"Cordy, Neil",32y 5d,208 (83-0-125 39.90%),32 (0.15),69 (32-0-37 46.38%),4 (0.06)
6,"Eustice, Mark",28y 58d,135 (59-0-76 43.70%),54 (0.40),44 (18-0-26 40.91%),9 (0.20)
9,"Henwood, Wayne",28y 180d,73 (32-0-41 43.84%),45 (0.62),←,
47,"Higgins, Leon",22y 290d,56 (22-0-34 39.29%),48 (0.86),←,
19,"John, Gareth",19y 86d,10 (1-0-9 10.00%),1 (0.10),←,
14,"Kelly, Paul",21y 259d,11 (2-0-9 18.18%),3 (0.27),←,
3,"Lewis, Dale",21y 344d,5 (1-0-4 20.00%),5 (1.00),←,
32,"Love, Jason",25y 131d,47 (21-2-24 46.81%),72 (1.53),2 (1-0-1 50.00%),3 (1.50)
45,"McKenzie, Warren",26y 256d,70 (42-1-27 60.71%),45 (0.64),3 (1-0-2 33.33%),2 (0.67)
10,"Mitchell, Barry",25y 127d,129 (61-0-68 47.29%),171 (1.33),←,
35,"Murphy, David",28y 233d,116 (53-0-63 45.69%),72 (0.62),←,
40,"Nettelbeck, Craig",18y 322d,8 (3-0-5 37.50%),,←,
5,"Roberts, Ian",34y 10d,151 (67-0-84 44.37%),32 (0.21),←,
15,"Toohey, Bernard",28y 54d,205 (104-0-101 50.73%),100 (0.49),111 (57-0-54 51.35%),65 (0.59)
2,"Williams, Greg",27y 195d,129 (72-0-57 55.81%),118 (0.91),95 (54-0-41 56.84%),108 (1.14)
26,"Wright, Stephen",30y 38d,223 (101-0-122 45.29%),240 (1.08),←,
Totals,Totals,26y 89d,2033 (939-4-1090 46.19%),1584 (0.78),,
C,"Kinnear, Col",43y 185d,47 (17-0-30 36.17%),,←,
