Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
9,"Bizzell, Clint",25y 65d,75 (32-1-42 43.33%),72 (0.96),←,
35,"Chapman, Paul",19y 300d,13 (6-0-7 46.15%),5 (0.38),←,
14,"Clarke, David",21y 109d,57 (25-1-31 44.74%),36 (0.63),←,
44,"Enright, Corey",19y 352d,17 (6-0-11 35.29%),5 (0.29),←,
23,"Foster, Daniel",19y 193d,5 (0-1-4 10.00%),,←,
7,"Graham, Ben",27y 303d,152 (87-1-64 57.57%),71 (0.47),←,
37,"Harley, Tom",23y 45d,55 (27-1-27 50.00%),4 (0.07),54 (26-1-27 49.07%),3 (0.06)
32,"Hocking, Garry",32y 328d,274 (149-3-122 54.93%),243 (0.89),←,
41,"Hunt, Josh",19y 171d,6 (2-0-4 33.33%),,←,
13,"Kilpatrick, Glenn",29y 3d,134 (71-1-62 53.36%),35 (0.26),108 (57-1-50 53.24%),31 (0.29)
18,"Kingsley, Kent",22y 340d,28 (18-0-10 64.29%),32 (1.14),16 (7-0-9 43.75%),22 (1.38)
1,"King, Steven",22y 283d,102 (49-1-52 48.53%),49 (0.48),←,
17,"McGrath, Tim",30y 329d,224 (129-2-93 58.04%),18 (0.08),217 (125-2-90 58.06%),18 (0.08)
31,"Mensch, David",29y 18d,157 (92-1-64 58.92%),173 (1.10),←,
39,"Milburn, Darren",24y 139d,85 (38-0-47 44.71%),43 (0.51),←,
20,"Murphy, Justin",25y 130d,109 (56-0-53 51.38%),94 (0.86),18 (6-0-12 33.33%),9 (0.50)
34,"Rahilly, James",22y 78d,55 (21-1-33 39.09%),9 (0.16),←,
27,"Sanderson, Brenton",27y 186d,147 (74-2-71 51.02%),29 (0.20),137 (72-2-63 53.28%),24 (0.18)
30,"Scarlett, Matthew",22y 88d,47 (25-0-22 53.19%),5 (0.11),←,
6,"Spriggs, David",20y 219d,43 (20-1-22 47.67%),13 (0.30),←,
36,"Street, Peter",21y 87d,4 (1-0-3 25.00%),,←,
40,"Wojcinski, David",20y 348d,20 (8-0-12 40.00%),2 (0.10),←,
Totals,Totals,24y 4d,1809 (936-17-856 51.74%),938 (0.52),,
C,"Thompson, Mark",37y 286d,45 (21-1-23 47.78%),,←,
