Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
22,"Biddiscombe, Craig",26y 280d,76 (41-1-34 54.61%),13 (0.17),42 (20-0-22 47.62%),7 (0.17)
11,"Bowden, Joel",25y 7d,140 (70-0-70 50.00%),129 (0.92),←,
15,"Cameron, Leon",30y 299d,248 (131-3-114 53.43%),104 (0.42),76 (38-0-38 50.00%),36 (0.47)
6,"Chaffey, Mark",26y 53d,114 (54-0-60 47.37%),26 (0.23),←,
24,"Coughlan, Mark",21y 69d,33 (13-0-20 39.39%),18 (0.55),←,
7,"Dragicevic, Marc",22y 90d,44 (22-0-22 50.00%),25 (0.57),←,
14,"Fiora, Aaron",22y 70d,53 (28-0-25 52.83%),18 (0.34),←,
19,"Fleming, Tim",25y 84d,11 (5-0-6 45.45%),5 (0.45),←,
16,"Holland, Ben",26y 49d,117 (61-0-56 52.14%),113 (0.97),←,
44,"Houlihan, Adam",25y 83d,85 (42-1-42 50.00%),91 (1.07),24 (8-0-16 33.33%),16 (0.67)
31,"Hyde, Chris",20y 323d,4 (0-0-4 0.00%),,←,
28,"Johnson, Kane",25y 105d,116 (61-0-55 52.59%),48 (0.41),12 (6-0-6 50.00%),4 (0.33)
39,"Kellaway, Andrew",27y 217d,116 (56-0-60 48.28%),21 (0.18),←,
27,"Krakouer, Andrew",20y 144d,25 (9-0-16 36.00%),26 (1.04),←,
35,"Newman, Chris",21y 41d,26 (9-0-17 34.62%),3 (0.12),←,
5,"Ottens, Brad",23y 154d,102 (48-0-54 47.06%),130 (1.27),←,
12,"Richardson, Matthew",28y 101d,167 (80-0-87 47.90%),500 (2.99),←,
18,"Rodan, David",19y 263d,35 (13-0-22 37.14%),29 (0.83),←,
4,"Rogers, Matthew",29y 215d,192 (101-1-90 52.86%),160 (0.83),←,
10,"Stafford, Greg",28y 305d,158 (74-1-83 47.15%),100 (0.63),28 (12-0-16 42.86%),42 (1.50)
32,"Tivendale, Greg",24y 70d,94 (44-0-50 46.81%),73 (0.78),←,
36,"Zantuck, Ty",21y 133d,45 (17-0-28 37.78%),9 (0.20),←,
Totals,Totals,24y 226d,2001 (979-7-1015 48.93%),1641 (0.82),,
C,"Frawley, Danny",39y 293d,82 (40-0-42 48.78%),,←,
