Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Barker, John",15,7,3,18,,,1.0,5.0,3.0,3.0,,2.0,,,,,,,,,,,
23,"Crawford, Justin",10,2,7,17,,1.0,,2.0,,5.0,4.0,2.0,,1.0,,,,,,,,,
9,"Crawford, Shane",17,3,6,23,1,,,3.0,6.0,2.0,4.0,,1.0,1.0,,,,,,,,,
24,"Croad, Trent",7,5,6,13,,,1.0,2.0,3.0,2.0,2.0,1.0,,,,,,,,,,,
32,"Dixon, Ben",13,4,4,17,3,2.0,,5.0,,1.0,2.0,3.0,4.0,2.0,,,,,,,,,
34,"Graham, Mark",15,5,5,20,,,,,4.0,1.0,1.0,3.0,4.0,2.0,,,,,,,,,
5,"Harford, Daniel",11,2,10,21,1,1.0,,3.0,,2.0,6.0,2.0,,3.0,1.0,,,,,,,,
13,"Hassall, Jon",15,4,9,24,,,1.0,2.0,2.0,5.0,4.0,1.0,1.0,2.0,,,,,,,,,
2,"Holland, Nick",8,8,4,12,2,,6.0,2.0,,7.0,1.0,1.0,2.0,2.0,,,,,,,,,
14,"Krummel, Brendan",7,4,5,12,1,1.0,2.0,3.0,,1.0,2.0,2.0,,3.0,,,,,,,,,
37,"Lekkas, Angelo",20,6,8,28,1,,,3.0,3.0,6.0,1.0,1.0,,1.0,,,,,,,,,
18,"Lloyd, Brad",5,1,8,13,,,,4.0,1.0,2.0,3.0,1.0,1.0,1.0,,,,,,,,,
15,"Lord, Aaron",13,6,19,32,,1.0,,4.0,1.0,4.0,3.0,2.0,3.0,,,,,,,,,,
7,"McCabe, Luke",8,4,7,15,,,,3.0,,,4.0,,,,,,,,,,,,
31,"Obst, Chris",2,1,2,4,,,,2.0,1.0,,,1.0,1.0,,,,,,,,,,
20,"Rawlings, Jade",,,1,1,,,,,,,,,,1.0,,,,,,,,,
10,"Robran, Jonathon",8,5,3,11,1,,,,1.0,1.0,,5.0,,2.0,,,,,,,,,
4,"Salmon, Paul",18,8,8,26,,,25.0,2.0,5.0,2.0,8.0,1.0,5.0,,3.0,,,,,,,,
6,"Taylor, Richard",2,,5,7,,,,2.0,1.0,,1.0,,,1.0,,,,,,,,,
49,"Thompson, Nathan",,,1,1,,,,,,,,,,,,,,,,,,,
8,"Treleven, Craig",20,6,8,28,,1.0,,4.0,5.0,5.0,,2.0,2.0,,2.0,,,,,,,,
30,"Woods, Tony",11,7,5,16,,,,1.0,,3.0,2.0,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,225,88,134,359,10,10.0,36.0,52.0,36.0,52.0,48.0,30.0,25.0,23.0,6.0,,,,,,,,
Opposition,Opposition,180,100,119,299,4,10.0,31.0,31.0,34.0,45.0,26.0,22.0,23.0,25.0,,,,,,,,,
