Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
14,"Bugg, Tomas",22y 146d,64 (17-0-47 26.56%),16 (0.25),←,
18,"Cameron, Jeremy",22y 150d,72 (17-0-55 23.61%),181 (2.51),←,
3,"Coniglio, Stephen",21y 257d,62 (18-0-44 29.03%),21 (0.34),←,
35,"Corr, Aidan",21y 104d,32 (9-0-23 28.13%),1 (0.03),←,
44,"Downie, Tom",22y 124d,7 (3-0-4 42.86%),2 (0.29),←,
4,"Greene, Toby",21y 338d,74 (18-0-56 24.32%),33 (0.45),←,
32,"Griffen, Ryan",29y 33d,223 (108-1-114 48.65%),137 (0.61),21 (11-0-10 52.38%),7 (0.33)
22,"Kelly, Josh",20y 198d,35 (13-0-22 37.14%),20 (0.57),←,
40,"Kennedy, Adam",23y 48d,60 (11-0-49 18.33%),4 (0.07),←,
34,"Marchbank, Caleb",18y 265d,4 (1-0-3 25.00%),,←,
25,"McCarthy, Cam",20y 150d,20 (12-0-8 60.00%),36 (1.80),←,
7,"Palmer, Rhys",26y 197d,109 (34-0-75 31.19%),81 (0.74),56 (13-0-43 23.21%),58 (1.04)
30,"Plowman, Lachie",20y 352d,19 (4-0-15 21.05%),1 (0.05),←,
23,"Shaw, Heath",29y 275d,212 (127-2-83 60.38%),38 (0.18),39 (17-0-22 43.59%),1 (0.03)
10,"Smith, Devon",22y 101d,78 (20-0-58 25.64%),68 (0.87),←,
36,"Stewart, James",21y 178d,16 (8-0-8 50.00%),17 (1.06),←,
20,"Tomlinson, Adam",22y 19d,52 (10-0-42 19.23%),17 (0.33),←,
17,"Treloar, Adam",22y 173d,78 (20-0-58 25.64%),48 (0.62),←,
8,"Ward, Callan",25y 141d,142 (51-0-91 35.92%),68 (0.48),82 (19-0-63 23.17%),35 (0.43)
6,"Whitfield, Lachie",21y 42d,50 (14-0-36 28.00%),21 (0.42),←,
29,"Williams, Zac",20y 343d,30 (8-0-22 26.67%),7 (0.23),←,
16,"Wilson, Nathan",22y 234d,31 (9-0-22 29.03%),9 (0.29),←,
Totals,Totals,22y 259d,1470 (532-3-935 36.19%),826 (0.56),,
C,"Cameron, Leon",42y 361d,43 (17-0-26 39.53%),,←,
