Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
31,"Andrews, Harris",26y 209d,176 (82-0-94 46.59%),10 (0.06),←,
8,"Ashcroft, Will",19y 63d,16 (12-0-4 75.00%),7 (0.44),←,
33,"Bailey, Zac",23y 288d,110 (72-0-38 65.45%),112 (1.02),←,
23,"Cameron, Charlie",29y 3d,192 (123-1-68 64.32%),338 (1.76),119 (76-0-43 63.87%),251 (2.11)
18,"Coleman, Keidean",23y 99d,56 (38-0-18 67.86%),13 (0.23),←,
3,"Daniher, Joe",29y 126d,167 (80-1-86 48.20%),315 (1.89),59 (40-0-19 67.80%),124 (2.10)
28,"Fletcher, Jaspa",19y 134d,4 (4-0-0 100.00%),2 (0.50),←,
19,"Gunston, Jack",31y 265d,237 (144-1-92 60.97%),447 (1.89),12 (8-0-4 66.67%),17 (1.42)
30,"Hipwood, Eric",25y 298d,143 (75-0-68 52.45%),218 (1.52),←,
35,"Lester, Ryan",30y 316d,170 (74-0-96 43.53%),46 (0.27),←,
1,"Lohmann, Kai",20y 63d,5 (5-0-0 100.00%),,←,
17,"Lyons, Jarryd",30y 351d,185 (109-0-76 58.92%),84 (0.45),93 (65-0-28 69.89%),35 (0.38)
14,"Madden, James",23y 235d,13 (8-0-5 61.54%),1 (0.08),←,
6,"McCluggage, Hugh",25y 127d,145 (81-0-64 55.86%),89 (0.61),←,
46,"McInerney, Oscar",28y 363d,117 (74-0-43 63.25%),50 (0.43),←,
26,"McKenna, Conor",27y 102d,95 (47-1-47 50.00%),25 (0.26),16 (12-0-4 75.00%),5 (0.31)
9,"Neale, Lachie",30y 45d,236 (133-0-103 56.36%),115 (0.49),101 (68-0-33 67.33%),48 (0.48)
40,"Payne, Jack",23y 266d,42 (26-0-16 61.90%),2 (0.05),←,
16,"Rayner, Cam",23y 260d,103 (62-0-41 60.19%),97 (0.94),←,
2,"Robertson, Deven",22y 8d,33 (21-0-12 63.64%),8 (0.24),←,
37,"Starcevich, Brandon",23y 349d,87 (60-0-27 68.97%),6 (0.07),←,
44,"Wilmot, Darcy",19y 189d,19 (14-0-5 73.68%),5 (0.26),←,
15,"Zorko, Dayne",34y 149d,240 (109-0-131 45.42%),221 (0.92),←,
Totals,Totals,25y 283d,2591 (1453-4-1134 56.08%),2211 (0.85),,
C,"Fagan, Chris",62y 15d,152 (85-0-67 55.92%),,←,
