St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Allen, Tim",13,5,9,22,,,2.0,4.0,,,,,3.0,,3.0,,,,,,,,
18,"Bowey, Brett",12,5,11,23,1,1.0,,5.0,,,,,3.0,2.0,,,,,,,,,
3,"Burke, Nathan",11,2,7,18,,,,1.0,,,,,1.0,1.0,,,,,,,,,
15,"Coghlan, Frank",4,2,3,7,1,1.0,,1.0,,,,,,,,,,,,,,,
8,"Devonport, Craig",14,7,6,20,,1.0,,1.0,,,,,,1.0,,,,,,,,,
22,"Dipetta, Aldo",2,,5,7,,,,1.0,,,,,1.0,1.0,,,,,,,,,
16,"Fletcher, Adrian",15,8,15,30,1,,,1.0,,,,,2.0,3.0,,,,,,,,,
32,"Georgiou, John",5,4,14,19,,,,1.0,,,,,2.0,2.0,,,,,,,,,
6,"Grant, David",4,,6,10,,,,2.0,,,,,1.0,3.0,,,,,,,,,
35,"Harvey, Robert",14,6,10,24,,,,,,,,,,1.0,,,,,,,,,
52,"Kickett, Dale",9,2,6,15,1,1.0,,5.0,,,,,1.0,3.0,,,,,,,,,
4,"Lockett, Tony",14,11,1,15,10,3.0,,1.0,,,,,2.0,1.0,2.0,,,,,,,,
23,"Loewe, Stewart",12,11,6,18,2,2.0,3.0,,,,,,3.0,,,,,,,,,,
12,"Morris, Russell",17,4,11,28,,1.0,,1.0,,,,,1.0,,,,,,,,,,
1,"Newport, Stephen",15,4,9,24,1,1.0,,2.0,,,,,4.0,1.0,1.0,,,,,,,,
41,"Pekin, Tim",15,7,12,27,,,,3.0,,,,,2.0,3.0,,,,,,,,,
13,"Ralphsmith, Sean",2,1,6,8,,,,1.0,,,,,1.0,,,,,,,,,,
31,"Shanahan, Jamie",7,4,4,11,,,,2.0,,,,,2.0,1.0,,,,,,,,,
9,"Vidovic, Lazar",11,6,9,20,,1.0,25.0,,,,,,4.0,1.0,,,,,,,,,
7,"Winmar, Nicky",14,6,9,23,4,,1.0,,,,,,1.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,95,159,369,21,13.0,31.0,32.0,,,,,34.0,26.0,6.0,,,,,,,,
Opposition,Opposition,172,48,106,278,9,11.0,17.0,30.0,,,,,25.0,34.0,,,,,,,,,
