Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
10,"Betheras, Rupert",25y 148d,40 (11-0-29 27.50%),12 (0.30),←,
5,"Buckley, Nathan",28y 268d,167 (60-2-105 36.53%),176 (1.05),147 (56-2-89 38.78%),155 (1.05)
8,"Clement, James",24y 228d,86 (27-0-59 31.40%),41 (0.48),2 (1-0-1 50.00%),3 (1.50)
1,"Davis, Leon",19y 307d,16 (4-0-12 25.00%),13 (0.81),←,
19,"Davis, Nick",21y 21d,33 (9-0-24 27.27%),22 (0.67),←,
31,"Dimattina, Andrew",23y 162d,13 (4-0-9 30.77%),4 (0.31),←,
25,"Fraser, Josh",19y 105d,25 (9-0-16 36.00%),12 (0.48),←,
9,"Freeborn, Glenn",28y 73d,94 (49-0-45 52.13%),57 (0.61),39 (11-0-28 28.21%),30 (0.77)
6,"Holland, Brodie",21y 107d,39 (10-0-29 25.64%),43 (1.10),3 (2-0-1 66.67%),6 (2.00)
26,"Johnson, Ben",20y 15d,18 (8-0-10 44.44%),8 (0.44),←,
18,"Licuria, Paul",23y 106d,49 (13-0-36 26.53%),12 (0.24),39 (11-0-28 28.21%),10 (0.26)
24,"Lockyer, Tarkyn",21y 172d,40 (13-0-27 32.50%),10 (0.25),←,
37,"Lonie, Ryan",18y 47d,4 (2-0-2 50.00%),1 (0.25),←,
7,"Molloy, Jarrod",24y 343d,124 (47-1-76 38.31%),166 (1.34),4 (2-0-2 50.00%),8 (2.00)
11,"OBree, Shane",22y 36d,45 (18-0-27 40.00%),16 (0.36),26 (9-0-17 34.62%),13 (0.50)
35,"Prestigiacomo, Simon",23y 79d,73 (23-0-50 31.51%),2 (0.03),←,
3,"Richardson, Mark",28y 171d,122 (49-1-72 40.57%),76 (0.62),←,
38,"Rintoul, Chad",26y 263d,66 (34-1-31 52.27%),30 (0.45),4 (2-0-2 50.00%),4 (1.00)
30,"Roach, Danny",19y 104d,1 (0-0-1 0.00%),,←,
23,"Rocca, Anthony",23y 248d,101 (38-0-63 37.62%),129 (1.28),79 (27-0-52 34.18%),118 (1.49)
20,"Tarrant, Chris",20y 214d,47 (15-0-32 31.91%),54 (1.15),←,
14,"Wakelin, Shane",26y 251d,98 (43-2-53 44.90%),19 (0.19),4 (2-0-2 50.00%),
Totals,Totals,23y 75d,1301 (486-7-808 37.36%),903 (0.69),,
C,"Malthouse, Mick",47y 246d,404 (232-4-168 57.92%),,26 (9-0-17 34.62%),
