Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Bairstow, Mark",17,1,8,25,,,,,,,,,2.0,3.0,,,,,,,,,
30,"Bourke, Damian",8,6,4,12,,2.0,12.0,,,,,,,,,,,,,,,,
16,"Brownless, Bill",12,7,9,21,5,2.0,,2.0,,,,,2.0,3.0,,,,,,,,,
19,"Bruns, Neville",15,1,5,20,1,1.0,,1.0,,,,,1.0,,,,,,,,,,
7,"Couch, Paul",7,2,12,19,1,,,1.0,,,,,1.0,,,,,,,,,,
17,"Exell, Gavin",9,4,3,12,1,,,2.0,,,,,1.0,,,,,,,,,,
4,"Fletcher, Adrian",6,1,4,10,,,,,,,,,,1.0,,,,,,,,,
29,"Hinkley, Ken",16,1,4,20,1,2.0,,2.0,,,,,4.0,1.0,,,,,,,,,
32,"Hocking, Garry",13,1,9,22,2,1.0,,2.0,,,,,1.0,4.0,,,,,,,,,
10,"Hooper, Stephen",2,4,3,5,,,10.0,,,,,,1.0,,,,,,,,,,
39,"Lamb, Jamie",6,1,7,13,,,,4.0,,,,,1.0,1.0,,,,,,,,,
11,"Malakellis, Tony",6,1,7,13,,,,3.0,,,,,1.0,,,,,,,,,,
21,"Mansfield, Michael",6,2,2,8,,,,,,,,,1.0,,,,,,,,,,
38,"McCrabb, Austin",1,,2,3,,,,,,,,,,,,,,,,,,,
22,"Neeld, Mark",9,2,2,11,1,,,1.0,,,,,,1.0,,,,,,,,,
20,"Rogers, Andrew",6,4,2,8,,,,1.0,,,,,,1.0,,,,,,,,,
6,"Russell, Dwayne",4,1,1,5,1,1.0,,,,,,,,1.0,,,,,,,,,
37,"Simpson, Sean",13,4,5,18,,,,1.0,,,,,1.0,2.0,,,,,,,,,
9,"Sterrett, Ray",11,7,4,15,,1.0,,1.0,,,,,,,,,,,,,,,
26,"Stoneham, Barry",10,3,2,12,,,3.0,1.0,,,,,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,177,53,95,272,13,11.0,25.0,22.0,,,,,17.0,19.0,,,,,,,,,
Opposition,Opposition,219,75,92,311,19,20.0,14.0,32.0,,,,,19.0,17.0,6.0,,,,,,,,
