Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",22y 289d,75 (31-2-42 42.67%),23 (0.31),←,
20,"Black, Simon",29y 149d,233 (139-3-91 60.30%),143 (0.61),←,
36,"Bradshaw, Daniel",29y 283d,201 (113-2-86 56.72%),438 (2.18),198 (110-2-86 56.06%),438 (2.21)
17,"Brennan, Jared",24y 33d,81 (39-2-40 49.38%),56 (0.69),←,
16,"Brown, Jonathan",26y 306d,160 (102-2-56 64.38%),338 (2.11),←,
19,"Charman, Jamie",26y 45d,126 (73-3-50 59.13%),55 (0.44),←,
41,"Clouston, Scott",21y 210d,2 (0-0-2 0.00%),1 (0.50),←,
22,"Collier, Tom",19y 158d,6 (2-0-4 33.33%),1 (0.17),←,
18,"Corrie, Anthony",24y 69d,53 (23-0-30 43.40%),48 (0.91),←,
34,"Dalziell, Bradd",21y 168d,7 (2-0-5 28.57%),1 (0.14),←,
42,"Hanley, Pearce",19y 289d,2 (0-0-2 0.00%),,←,
5,"Harding, Scott",22y 72d,33 (16-2-15 51.52%),9 (0.27),←,
14,"Henderson, Lachie",18y 260d,8 (4-0-4 50.00%),3 (0.38),←,
26,"Macdonald, Joel",23y 325d,58 (32-0-26 55.17%),6 (0.10),←,
21,"Merrett, Daniel",23y 262d,68 (28-2-38 42.65%),16 (0.24),←,
24,"Patfull, Joel",23y 267d,58 (24-2-32 43.10%),19 (0.33),←,
6,"Power, Luke",28y 235d,217 (127-2-88 58.99%),192 (0.88),←,
2,"Proud, Albert",19y 359d,9 (2-0-7 22.22%),,←,
35,"Rischitelli, Michael",22y 235d,65 (28-2-35 44.62%),27 (0.42),←,
29,"Roe, Jason",24y 170d,42 (18-1-23 44.05%),6 (0.14),←,
28,"Selwood, Troy",24y 121d,60 (25-1-34 42.50%),8 (0.13),←,
11,"Sherman, Justin",21y 217d,73 (28-2-43 39.73%),43 (0.59),←,
Totals,Totals,23y 222d,1637 (856-28-753 52.29%),1433 (0.88),,
C,"Matthews, Leigh",56y 182d,461 (267-8-186 58.79%),,237 (142-3-92 60.55%),
