Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Taylor",16,4,18,34,1,,,5.0,1.0,6.0,5.0,2.0,1.0,,,9.0,24.0,,,1.0,,,78.0
14,"Aish, James",11,4,11,22,1,,,6.0,2.0,2.0,4.0,3.0,1.0,,,11.0,10.0,2.0,1.0,2.0,,,73.0
11,"Blair, Jarryd",3,2,7,10,,,,5.0,,,1.0,,,,,3.0,6.0,,1.0,1.0,,1.0,81.0
16,"Brown, Nathan",3,2,6,9,,,,2.0,4.0,1.0,,2.0,,1.0,,5.0,5.0,,,7.0,,,93.0
32,"Cloke, Travis",15,7,2,17,2,1.0,,5.0,,5.0,1.0,4.0,1.0,,,10.0,9.0,3.0,,1.0,,,96.0
25,"Crisp, Jack",8,2,11,19,2,1.0,4.0,9.0,,4.0,,1.0,,1.0,,7.0,13.0,,,3.0,,,83.0
2,"de Goey, Jordan",9,3,10,19,,1.0,,4.0,3.0,2.0,3.0,2.0,1.0,1.0,,8.0,12.0,,,1.0,,1.0,70.0
19,"Greenwood, Levi",8,,5,13,2,,,8.0,,2.0,3.0,1.0,2.0,1.0,,10.0,3.0,,,,,,69.0
4,"Grundy, Brodie",12,10,11,23,,,32.0,5.0,1.0,1.0,2.0,4.0,,2.0,3.0,11.0,14.0,3.0,,7.0,,1.0,81.0
38,"Howe, Jeremy",11,3,8,19,,1.0,,6.0,5.0,1.0,1.0,1.0,,,,5.0,13.0,1.0,1.0,4.0,,,97.0
3,"Macaffer, Brent",5,1,5,10,,,,3.0,,3.0,,2.0,1.0,,,5.0,5.0,,,1.0,1.0,1.0,63.0
17,"Marsh, Jonathon",11,5,4,15,,,,1.0,3.0,1.0,,,1.0,,,5.0,8.0,1.0,,7.0,,,78.0
37,"Maynard, Brayden",7,2,7,14,,,,5.0,2.0,,,,,,,4.0,10.0,,,4.0,,,88.0
30,"Moore, Darcy",6,2,3,9,1,,,2.0,,1.0,,4.0,3.0,1.0,,8.0,2.0,2.0,1.0,1.0,,,88.0
10,"Pendlebury, Scott",8,4,22,30,,,1.0,5.0,,6.0,4.0,3.0,,,,18.0,13.0,1.0,,2.0,1.0,1.0,87.0
20,"Reid, Ben",13,8,5,18,,,,2.0,5.0,1.0,,2.0,,1.0,,5.0,12.0,1.0,,2.0,,,90.0
22,"Sidebottom, Steele",10,8,16,26,,,,6.0,2.0,4.0,1.0,2.0,,,,6.0,20.0,1.0,1.0,1.0,,,86.0
28,"Sinclair, Ben",10,5,13,23,,,,3.0,4.0,1.0,5.0,3.0,1.0,1.0,,9.0,14.0,,,2.0,,,86.0
40,"Smith, Josh",9,4,3,12,,,,1.0,4.0,,2.0,3.0,,1.0,,3.0,9.0,,,1.0,,,67.0
7,"Treloar, Adam",11,3,25,36,,1.0,,7.0,,2.0,3.0,4.0,,,1.0,11.0,25.0,,1.0,2.0,5.0,,82.0
18,"Varcoe, Travis",6,4,7,13,1,1.0,,6.0,,2.0,1.0,3.0,,3.0,,2.0,10.0,,1.0,1.0,1.0,,78.0
9,"White, Jesse",9,6,5,14,,,8.0,1.0,,3.0,2.0,2.0,,,,5.0,10.0,,1.0,4.0,,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,201,89,204,405,10,9.0,45.0,97.0,36.0,48.0,38.0,48.0,12.0,13.0,4.0,160.0,247.0,15.0,8.0,55.0,8.0,5.0,
Opposition,Opposition,213,92,173,386,14,13.0,35.0,65.0,35.0,57.0,41.0,49.0,13.0,12.0,2.0,158.0,229.0,10.0,19.0,54.0,3.0,10.0,
