Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",21y 50d,69 (35-1-33 51.45%),87 (1.26),←,
3,"Bartel, Jimmy",21y 211d,54 (28-1-25 52.78%),19 (0.35),←,
17,"Byrnes, Shannon",21y 87d,18 (13-0-5 72.22%),9 (0.50),←,
31,"Chambers, Paul",23y 10d,28 (14-0-14 50.00%),5 (0.18),←,
35,"Chapman, Paul",23y 240d,89 (45-1-43 51.12%),104 (1.17),←,
11,"Corey, Joel",23y 136d,94 (47-1-46 50.53%),32 (0.34),←,
19,"Egan, Matthew",21y 358d,5 (3-0-2 60.00%),,←,
16,"Gardiner, Charlie",22y 124d,41 (26-0-15 63.41%),19 (0.46),←,
41,"Hunt, Josh",23y 111d,53 (32-0-21 60.38%),5 (0.09),←,
9,"Kelly, James",21y 186d,60 (29-1-30 49.17%),26 (0.43),←,
1,"King, Steven",26y 223d,164 (82-1-81 50.30%),73 (0.45),←,
18,"Kingsley, Kent",26y 280d,103 (57-0-46 55.34%),206 (2.00),91 (46-0-45 50.55%),196 (2.15)
36,"Koulouriotis, Paul",23y 132d,14 (10-0-4 71.43%),3 (0.21),11 (8-0-3 72.73%),3 (0.27)
45,"Ling, Cameron",24y 126d,104 (54-2-48 52.88%),48 (0.46),←,
26,"McCarthy, Matthew",23y 201d,18 (7-1-10 41.67%),18 (1.00),←,
39,"Milburn, Darren",28y 79d,156 (77-0-79 49.36%),60 (0.38),←,
21,"Mooney, Cameron",25y 280d,93 (52-1-40 56.45%),61 (0.66),82 (42-1-39 51.83%),59 (0.72)
15,"Riccardi, Peter",32y 198d,273 (153-3-117 56.59%),279 (1.02),←,
33,"Rooke, Max",23y 196d,58 (27-1-30 47.41%),6 (0.10),←,
27,"Sanderson, Brenton",31y 126d,201 (100-3-98 50.50%),34 (0.17),191 (98-3-90 52.09%),29 (0.15)
30,"Scarlett, Matthew",26y 28d,130 (68-1-61 52.69%),11 (0.08),←,
10,"Tenace, Kane",19y 364d,21 (13-0-8 61.90%),5 (0.24),←,
Totals,Totals,24y 120d,1846 (972-18-856 52.65%),1110 (0.60),,
C,"Thompson, Mark",41y 226d,128 (64-2-62 50.78%),,←,
