Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",12,6,2,14,1,,,4.0,1.0,4.0,1.0,3.0,1.0,1.0,,5.0,10.0,,1.0,,,1.0,80.0
15,"Anderson, Noah",19,7,11,30,,,,4.0,3.0,2.0,10.0,4.0,2.0,,1.0,16.0,15.0,,,1.0,,,82.0
10,"Ballard, Charlie",6,2,1,7,,,,4.0,,1.0,,1.0,3.0,1.0,,5.0,5.0,,,4.0,,,82.0
3,"Bowes, Jack",31,9,3,34,,,,1.0,13.0,4.0,3.0,9.0,,2.0,,7.0,16.0,1.0,,3.0,3.0,,82.0
29,"Burgess, Chris",5,1,5,10,1,,5.0,3.0,,1.0,3.0,2.0,3.0,1.0,,9.0,,1.0,1.0,1.0,,,72.0
25,"Collins, Sam",4,1,3,7,,,,1.0,1.0,,,2.0,2.0,2.0,,5.0,1.0,1.0,,11.0,,,96.0
4,"Ellis, Brandon",20,8,6,26,1,,,2.0,4.0,2.0,4.0,4.0,2.0,,,5.0,19.0,,1.0,2.0,,1.0,87.0
26 ↑,"Flanders, Sam",3,3,1,4,,,,2.0,,1.0,,1.0,,1.0,,1.0,3.0,,,,,,35.0
46,"Graham, Caleb",1,1,3,4,,,12.0,,1.0,,2.0,2.0,,1.0,,2.0,3.0,,,3.0,,,60.0
1,"Greenwood, Hugh",18,,9,27,1,1.0,2.0,10.0,2.0,3.0,10.0,1.0,3.0,,,18.0,6.0,,,3.0,,2.0,80.0
5,"Harbrow, Jarrod",4,2,1,5,,,,1.0,,,,1.0,,1.0,,1.0,3.0,,,2.0,,,71.0
39,"Holman, Nick",8,3,5,13,,1.0,,3.0,1.0,1.0,,2.0,,1.0,,4.0,9.0,,,1.0,,,79.0
34,"King, Ben",5,4,3,8,1,1.0,,2.0,,1.0,,1.0,,,,5.0,3.0,2.0,1.0,2.0,,,94.0
23 ↓,"Lemmens, Sean",6,,1,7,,,,1.0,5.0,,2.0,1.0,,,,4.0,2.0,,,1.0,,,37.0
13,"Lukosius, Jack",11,5,2,13,,,,1.0,1.0,2.0,,3.0,1.0,1.0,,6.0,7.0,1.0,1.0,,,,84.0
44,"Macpherson, Darcy",12,3,3,15,,,,9.0,,4.0,,4.0,1.0,1.0,,3.0,12.0,,,2.0,1.0,1.0,80.0
17,"Markov, Oleg",11,3,4,15,,,,4.0,3.0,2.0,,1.0,,,,2.0,12.0,,,2.0,,,84.0
11,"Miller, Touk",14,5,14,28,,,1.0,13.0,,6.0,4.0,4.0,2.0,,,13.0,15.0,,,2.0,,,91.0
27,"Powell, Wil",12,3,9,21,,,,1.0,4.0,,,2.0,1.0,,,8.0,9.0,,,5.0,1.0,,89.0
22,"Rankine, Izak",9,8,5,14,,,,3.0,1.0,3.0,1.0,8.0,1.0,4.0,,5.0,10.0,,1.0,1.0,2.0,2.0,88.0
6,"Sexton, Alex",8,3,3,11,2,,,,,4.0,,1.0,1.0,,,1.0,10.0,,1.0,1.0,3.0,,81.0
24,"Swallow, David",16,8,7,23,,1.0,,6.0,3.0,,3.0,4.0,1.0,,,11.0,13.0,1.0,1.0,3.0,,,83.0
14,"Weller, Lachie",15,9,10,25,1,1.0,,3.0,2.0,4.0,3.0,2.0,,,,7.0,16.0,,,,,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,250,94,111,361,8,11.0,20.0,78.0,45.0,45.0,46.0,63.0,24.0,17.0,1.0,143.0,199.0,7.0,8.0,50.0,10.0,7.0,
Opposition,Opposition,252,88,116,368,9,16.0,64.0,62.0,37.0,56.0,39.0,59.0,17.0,24.0,5.0,150.0,201.0,11.0,6.0,46.0,5.0,6.0,
