Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
12,"Akermanis, Jason",27y 144d,204 (130-4-70 64.71%),248 (1.22),166 (107-3-56 65.36%),204 (1.23)
20,"Black, Simon",25y 105d,142 (99-1-42 70.07%),101 (0.71),←,
36,"Bradshaw, Daniel",25y 239d,131 (83-2-46 64.12%),244 (1.86),128 (80-2-46 63.28%),244 (1.91)
1,"Caracella, Blake",27y 124d,151 (103-2-46 68.87%),176 (1.17),25 (17-1-7 70.00%),25 (1.00)
19,"Charman, Jamie",22y 1d,62 (45-1-16 73.39%),19 (0.31),←,
30,"Copeland, Robert",23y 52d,68 (53-0-15 77.94%),14 (0.21),←,
14,"Hadley, Richard",21y 110d,18 (14-0-4 77.78%),5 (0.28),←,
32,"Hart, Shaun",33y 61d,266 (142-3-121 53.95%),175 (0.66),164 (105-2-57 64.63%),94 (0.57)
2,"Johnson, Chris",28y 48d,213 (106-3-104 50.47%),152 (0.71),154 (99-3-52 65.26%),85 (0.55)
44,"Lappin, Nigel",28y 26d,232 (139-4-89 60.78%),156 (0.67),171 (107-3-61 63.45%),116 (0.68)
23,"Leppitsch, Justin",28y 290d,201 (121-4-76 61.19%),192 (0.96),157 (99-3-55 64.01%),134 (0.85)
11,"Lynch, Alastair",36y 28d,300 (157-2-141 52.67%),618 (2.06),148 (96-2-50 65.54%),356 (2.41)
26,"Macdonald, Joel",19y 281d,7 (6-0-1 85.71%),,←,
9,"McGrath, Ashley",21y 58d,46 (32-1-13 70.65%),22 (0.48),←,
25,"McLaren, Dylan",22y 70d,20 (17-0-3 85.00%),2 (0.10),←,
4,"McRae, Craig",30y 299d,186 (119-2-65 64.52%),226 (1.22),147 (98-2-47 67.35%),170 (1.16)
15,"Michael, Mal",27y 23d,149 (87-1-61 58.72%),26 (0.17),88 (66-1-21 75.57%),3 (0.03)
8,"Notting, Tim",25y 270d,104 (74-1-29 71.63%),79 (0.76),←,
13,"Pike, Martin",31y 246d,229 (135-1-93 59.17%),119 (0.52),88 (65-1-22 74.43%),60 (0.68)
6,"Power, Luke",24y 191d,125 (85-1-39 68.40%),147 (1.18),←,
22,"Scott, Chris",28y 75d,192 (116-3-73 61.20%),68 (0.35),137 (89-2-46 65.69%),45 (0.33)
3,"Voss, Michael",29y 10d,238 (144-2-92 60.92%),217 (0.91),159 (106-1-52 66.98%),145 (0.91)
Totals,Totals,26y 241d,3284 (2007-38-1239 61.11%),3006 (0.92),,
C,"Matthews, Leigh",52y 138d,365 (225-6-134 62.47%),,141 (100-1-40 71.28%),
