Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Bowey, Jake",11,1,6,17,,,,1.0,5.0,3.0,,1.0,3.0,,,9.0,9.0,,,2.0,,,83.0
10,"Brayshaw, Angus",16,8,8,24,,,,1.0,2.0,3.0,,1.0,,,,3.0,20.0,,,3.0,,,85.0
50,"Brown, Ben",4,2,2,6,2,,,,,1.0,,1.0,1.0,1.0,,4.0,2.0,,1.0,2.0,,,76.0
37 ↑,"Chandler, Kade",1,,2,3,,1.0,,,,,,1.0,,1.0,,2.0,,,,,,,13.0
31,"Fritsch, Bayley",7,5,4,11,3,1.0,,1.0,,1.0,,2.0,1.0,2.0,,3.0,9.0,,3.0,,1.0,2.0,81.0
11,"Gawn, Max",10,5,7,17,,1.0,26.0,,1.0,4.0,3.0,4.0,1.0,,,7.0,10.0,2.0,,2.0,,,86.0
4 ↓,"Harmes, James",10,2,7,17,,1.0,,1.0,,3.0,,5.0,1.0,3.0,,4.0,12.0,,1.0,1.0,,1.0,53.0
29,"Hunt, Jayden",6,4,6,12,,,,1.0,3.0,3.0,,3.0,,,,5.0,7.0,,,2.0,2.0,,82.0
6,"Jackson, Luke",5,2,14,19,,1.0,16.0,2.0,,2.0,4.0,5.0,3.0,3.0,,11.0,9.0,,,4.0,,1.0,69.0
23,"Jordon, James",15,6,12,27,,,,2.0,2.0,6.0,3.0,1.0,,,,6.0,21.0,,,,1.0,,84.0
15,"Langdon, Ed",15,5,9,24,,,,2.0,2.0,3.0,1.0,3.0,1.0,1.0,,5.0,19.0,,,,,,100.0
8,"Lever, Jake",9,6,3,12,,,,,2.0,1.0,,3.0,,1.0,,3.0,8.0,1.0,,7.0,,,92.0
1,"May, Steven",16,5,3,19,,,,,5.0,,,3.0,1.0,1.0,,5.0,7.0,1.0,,7.0,,,100.0
25,"McDonald, Tom",8,5,6,14,4,1.0,5.0,2.0,1.0,2.0,1.0,5.0,,2.0,2.0,5.0,9.0,1.0,5.0,1.0,,,87.0
30,"Neal-Bullen, Alex",7,6,10,17,1,,,5.0,,4.0,,2.0,2.0,1.0,,6.0,12.0,,,1.0,,2.0,73.0
13,"Oliver, Clayton",10,2,19,29,,1.0,,4.0,,4.0,7.0,4.0,,,,13.0,16.0,,,,,1.0,79.0
5,"Petracca, Christian",18,6,10,28,2,4.0,,8.0,,4.0,3.0,5.0,2.0,1.0,3.0,10.0,19.0,,2.0,,,1.0,86.0
35,"Petty, Harry",7,2,6,13,,,,,2.0,,2.0,1.0,,,,4.0,6.0,,,5.0,,,79.0
36,"Pickett, Kysaiah",13,4,7,20,3,2.0,,,,6.0,2.0,3.0,1.0,3.0,1.0,8.0,12.0,,1.0,1.0,,,85.0
24,"Rivers, Trent",7,3,6,13,,,,4.0,,1.0,,,,,,3.0,10.0,,,1.0,,,80.0
9,"Spargo, Charlie",9,2,6,15,1,1.0,,2.0,,3.0,,1.0,1.0,1.0,,2.0,13.0,,,,1.0,1.0,77.0
32,"Sparrow, Tom",8,2,11,19,,,,4.0,2.0,2.0,4.0,4.0,,3.0,,6.0,14.0,,,1.0,,,72.0
7,"Viney, Jack",10,3,17,27,,,,12.0,2.0,3.0,7.0,3.0,,1.0,,13.0,13.0,,,3.0,1.0,1.0,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,222,86,181,403,16,16.0,47.0,52.0,29.0,59.0,37.0,61.0,18.0,25.0,6.0,137.0,257.0,5.0,13.0,43.0,6.0,10.0,
Opposition,Opposition,208,102,141,349,5,8.0,19.0,61.0,42.0,35.0,27.0,57.0,25.0,18.0,,118.0,228.0,4.0,8.0,54.0,5.0,4.0,
