St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
2,"Brown, Tony",20y 67d,50 (25-0-25 50.00%),31 (0.62),←,
3,"Burke, Nathan",27y 178d,220 (97-2-121 44.55%),79 (0.36),←,
18,"Cripps, Jason",20y 293d,27 (15-0-12 55.56%),5 (0.19),←,
34,"Daniels, Jayson",26y 165d,159 (49-1-109 31.13%),29 (0.18),101 (36-1-64 36.14%),25 (0.25)
10,"Everitt, Peter",23y 92d,86 (40-1-45 47.09%),137 (1.59),←,
35,"Harvey, Robert",25y 347d,172 (85-2-85 50.00%),102 (0.59),←,
24,"Heatley, Jason",25y 163d,16 (11-0-5 68.75%),55 (3.44),13 (8-0-5 61.54%),47 (3.62)
5,"Jones, Austinn",20y 309d,59 (27-0-32 45.76%),52 (0.88),←,
22,"Lappin, Matthew",21y 167d,33 (15-1-17 46.97%),16 (0.48),←,
23,"Loewe, Stewart",29y 72d,231 (102-1-128 44.37%),460 (1.99),←,
1,"Peckett, Justin",24y 302d,89 (38-1-50 43.26%),2 (0.02),←,
31,"Shanahan, Jamie",29y 240d,118 (58-1-59 49.58%),,←,
13,"Sierakowski, David",22y 217d,48 (22-1-25 46.88%),4 (0.08),←,
4,"Smith, Joel",20y 92d,58 (29-0-29 50.00%),51 (0.88),←,
19,"Sziller, Steven",24y 231d,49 (25-0-24 51.02%),13 (0.27),←,
29,"Thompson, Andrew",24y 286d,16 (10-0-6 62.50%),7 (0.44),←,
9,"Vidovic, Lazar",32y 124d,76 (39-1-36 51.97%),12 (0.16),←,
15,"Wakelin, Darryl",22y 357d,49 (24-0-25 48.98%),2 (0.04),←,
12,"Wakelin, Shane",22y 356d,47 (19-1-27 41.49%),16 (0.34),←,
7,"Winmar, Nicky",31y 312d,201 (89-1-111 44.53%),258 (1.28),←,
20,"Young, Matthew",24y 320d,56 (29-0-27 51.79%),12 (0.21),35 (20-0-15 57.14%),6 (0.17)
Totals,Totals,24y 328d,1860 (848-14-998 45.59%),1343 (0.72),,
C,"Alves, Stan",51y 73d,84 (36-1-47 43.45%),,←,
