Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
2,"Armstrong, Steven",21y 220d,42 (21-0-21 50.00%),21 (0.50),←,
21,"Bell, Daniel",20y 129d,15 (9-0-6 60.00%),,←,
25,"Brown, Nathan",29y 6d,116 (57-0-59 49.14%),29 (0.25),←,
41,"Carroll, Nathan",24y 304d,15 (3-0-12 20.00%),,←,
36,"Davey, Aaron",22y 71d,40 (23-0-17 57.50%),56 (1.40),←,
30,"Godfrey, Simon",24y 306d,70 (32-0-38 45.71%),12 (0.17),←,
18,"Green, Brad",24y 160d,123 (63-0-60 51.22%),180 (1.46),←,
4,"Holland, Ben",28y 102d,161 (82-0-79 50.93%),161 (1.00),36 (20-0-16 55.56%),37 (1.03)
16,"Johnstone, Travis",25y 34d,121 (59-0-62 48.76%),93 (0.77),←,
23,"McDonald, James",28y 319d,151 (72-0-79 47.68%),39 (0.26),←,
5,"McLean, Brock",19y 162d,27 (16-0-11 59.26%),11 (0.41),←,
7,"Miller, Brad",22y 45d,59 (29-0-30 49.15%),20 (0.34),←,
22,"Moloney, Brent",21y 204d,42 (22-1-19 53.57%),8 (0.19),19 (10-0-9 52.63%),2 (0.11)
44,"Motlop, Shannon",27y 2d,59 (32-1-26 55.08%),35 (0.59),5 (3-0-2 60.00%),4 (0.80)
9,"Neitz, David",30y 210d,264 (124-0-140 46.97%),534 (2.02),←,
8,"Nicholson, Alistair",27y 169d,108 (56-0-52 51.85%),3 (0.03),←,
28,"Read, Phillip",25y 304d,103 (49-2-52 48.54%),31 (0.30),29 (16-0-13 55.17%),7 (0.24)
43,"Rigoni, Guy",31y 24d,105 (54-0-51 51.43%),35 (0.33),←,
24,"Robertson, Russell",26y 269d,165 (81-0-84 49.09%),285 (1.73),←,
31,"Wheatley, Paul",24y 130d,90 (49-0-41 54.44%),24 (0.27),←,
34,"White, Jeff",28y 182d,205 (100-0-105 48.78%),88 (0.43),173 (87-0-86 50.29%),70 (0.40)
13,"Yze, Adem",27y 333d,231 (105-0-126 45.45%),193 (0.84),←,
Totals,Totals,25y 201d,2312 (1138-4-1170 49.22%),1858 (0.80),,
C,"Daniher, Neale",44y 186d,184 (91-0-93 49.46%),,←,
