Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ablett, Gary",5,3,5,10,1,1.0,,2.0,,2.0,1.0,,,,,7.0,3.0,1.0,1.0,1.0,,,89.0
3,"Bartel, Jimmy",12,8,16,28,,1.0,,1.0,3.0,1.0,2.0,2.0,2.0,,,8.0,20.0,1.0,1.0,,1.0,,91.0
35,"Chapman, Paul",15,4,5,20,,1.0,,4.0,2.0,4.0,4.0,1.0,2.0,1.0,,8.0,12.0,,,1.0,2.0,2.0,97.0
11,"Corey, Joel",14,4,8,22,1,,,2.0,2.0,4.0,4.0,5.0,1.0,1.0,,5.0,18.0,1.0,,3.0,,,95.0
19,"Egan, Matthew",1,2,6,7,,,,,1.0,,,4.0,,1.0,,3.0,4.0,1.0,,3.0,,,85.0
44,"Enright, Corey",9,7,13,22,,,,1.0,3.0,3.0,,4.0,,1.0,,4.0,16.0,,,1.0,1.0,,99.0
2,"Harley, Tom",5,2,3,8,,,,,,,,,,,,1.0,6.0,1.0,,3.0,,,68.0
8,"Hunt, Josh",16,4,12,28,,1.0,,,8.0,4.0,,2.0,,,,1.0,26.0,,1.0,1.0,1.0,,87.0
28,"Johnson, David",11,3,7,18,,,1.0,1.0,1.0,3.0,,3.0,,,,2.0,14.0,,,2.0,,,86.0
20,"Johnson, Steve",6,3,3,9,1,,,1.0,,,,,1.0,,,3.0,6.0,,,1.0,,1.0,83.0
9,"Kelly, James",7,2,8,15,2,,1.0,2.0,2.0,2.0,3.0,3.0,,,,7.0,9.0,,1.0,,,,90.0
18,"Kingsley, Kent",2,2,1,3,1,,,1.0,,,,1.0,,1.0,,,3.0,,1.0,1.0,,,90.0
1,"King, Steven",7,2,4,11,,,9.0,1.0,1.0,2.0,3.0,2.0,,2.0,,4.0,7.0,,,2.0,,,48.0
45,"Ling, Cameron",14,11,18,32,,1.0,,2.0,4.0,6.0,2.0,2.0,,,,8.0,23.0,1.0,1.0,1.0,2.0,,84.0
39,"Milburn, Darren",19,13,9,28,,,1.0,2.0,4.0,5.0,1.0,4.0,1.0,1.0,,8.0,19.0,,1.0,5.0,5.0,,100.0
21,"Mooney, Cameron",6,5,5,11,,,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,,4.0,7.0,2.0,1.0,4.0,,,77.0
6,"Ottens, Brad",2,1,1,3,,,9.0,2.0,,1.0,,,2.0,,,3.0,1.0,,1.0,1.0,,,63.0
22,"Playfair, Henry",6,4,1,7,,,2.0,1.0,2.0,1.0,,3.0,,1.0,,3.0,3.0,2.0,,,,,78.0
15,"Riccardi, Peter",9,8,4,13,,1.0,,1.0,2.0,3.0,1.0,,,,,1.0,12.0,,,1.0,,,56.0
33,"Rooke, Max",9,4,8,17,,,,1.0,1.0,1.0,,3.0,1.0,1.0,,4.0,13.0,,,5.0,,,89.0
30,"Scarlett, Matthew",15,7,9,24,,,,,6.0,3.0,1.0,5.0,,1.0,,3.0,21.0,1.0,,2.0,,,100.0
10,"Tenace, Kane",3,1,1,4,,,,3.0,,1.0,2.0,,1.0,,,2.0,2.0,,,,,,46.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,100,147,340,6,8.0,24.0,29.0,44.0,48.0,25.0,48.0,12.0,12.0,,89.0,245.0,11.0,9.0,38.0,12.0,3.0,
Opposition,Opposition,278,177,149,427,22,14.0,27.0,35.0,50.0,60.0,32.0,46.0,12.0,12.0,6.0,113.0,315.0,11.0,20.0,56.0,41.0,16.0,
