Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Ackland, Cain",8,5,5,13,,,16.0,,,3.0,2.0,2.0,2.0,2.0,,3.0,9.0,,,1.0,1.0,,64.0
26,"Anderson, Joe",4,2,2,6,,,,5.0,2.0,1.0,1.0,1.0,3.0,,,3.0,3.0,,,1.0,,,51.0
7,"Bentick, Adam",9,5,6,15,,,,11.0,2.0,3.0,1.0,3.0,1.0,2.0,,4.0,11.0,,1.0,1.0,,,66.0
13,"Blackwell, Luke",10,7,7,17,,1.0,,2.0,2.0,5.0,2.0,1.0,2.0,,,7.0,11.0,,,3.0,,,51.0
44,"Carrazzo, Andrew",10,2,6,16,,,,4.0,2.0,,2.0,1.0,2.0,1.0,,6.0,11.0,,,2.0,,,94.0
25,"Fevola, Brendan",7,2,3,10,2,3.0,1.0,2.0,,,,1.0,1.0,,,7.0,3.0,1.0,2.0,2.0,,1.0,98.0
14,"Fisher, Brad",7,5,7,14,2,1.0,,1.0,1.0,3.0,1.0,1.0,1.0,,,8.0,6.0,2.0,2.0,1.0,,1.0,86.0
4,"Gibbs, Bryce",9,5,6,15,,,,,2.0,,,,,,,4.0,11.0,,,3.0,1.0,,93.0
23,"Hartlett, Adam",1,,3,4,,,,2.0,,,,1.0,1.0,,,4.0,,,,2.0,,,53.0
33,"Houlihan, Ryan",8,6,5,13,,1.0,,,,2.0,,2.0,1.0,1.0,,3.0,10.0,,1.0,1.0,1.0,1.0,100.0
5,"Kennedy, Josh",5,3,,5,,,4.0,,,1.0,2.0,4.0,1.0,1.0,,1.0,3.0,,1.0,1.0,,,38.0
43,"Koutoufides, Anthony",13,6,9,22,2,,,2.0,3.0,3.0,4.0,1.0,,,,11.0,11.0,1.0,1.0,,,,70.0
12,"Lappin, Matthew",13,6,4,17,,2.0,,2.0,3.0,2.0,1.0,2.0,3.0,1.0,,8.0,7.0,1.0,1.0,5.0,1.0,,91.0
3,"Murphy, Marc",14,8,3,17,,1.0,,3.0,3.0,5.0,,2.0,3.0,,,3.0,15.0,,,2.0,,,96.0
17,"OhAilpin, Setanta",7,2,2,9,,,,2.0,2.0,1.0,,2.0,1.0,,,4.0,6.0,2.0,,5.0,,,90.0
9,"Saddington, Jason",9,4,2,11,,,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,4.0,7.0,1.0,,4.0,,,100.0
29,"Scotland, Heath",15,4,4,19,1,,,3.0,3.0,5.0,4.0,3.0,,2.0,,6.0,13.0,,,6.0,1.0,,96.0
6,"Simpson, Kade",15,5,4,19,,1.0,,1.0,,7.0,2.0,2.0,,1.0,,6.0,13.0,1.0,,1.0,4.0,,96.0
32,"Thornton, Bret",7,4,5,12,,,,,2.0,1.0,1.0,,,,,5.0,6.0,,,7.0,,,100.0
30,"Waite, Jarrad",12,7,5,17,4,2.0,,1.0,,4.0,,4.0,,1.0,1.0,8.0,9.0,3.0,6.0,2.0,1.0,3.0,100.0
1,"Walker, Andrew",13,5,8,21,,,,5.0,,4.0,3.0,4.0,,4.0,,9.0,12.0,,,2.0,1.0,1.0,87.0
8,"Whitnall, Lance",7,4,3,10,1,,,2.0,,3.0,,,,,,3.0,8.0,,3.0,,,2.0,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,203,97,99,302,12,14.0,21.0,50.0,28.0,54.0,27.0,38.0,24.0,17.0,1.0,117.0,185.0,12.0,18.0,52.0,11.0,9.0,
Opposition,Opposition,199,106,149,348,15,15.0,35.0,32.0,38.0,51.0,26.0,44.0,17.0,24.0,5.0,117.0,231.0,18.0,19.0,55.0,8.0,12.0,
