Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Ash, Lachie",19,8,7,26,,,,4.0,5.0,2.0,1.0,2.0,,,,4.0,19.0,,,2.0,,,82.0
46,"Brown, Callum",,,,,,,,,,,,,,,,,,,,,,,
44,"Buckley, Jack",8,7,5,13,,,,3.0,3.0,,,3.0,,1.0,,6.0,7.0,1.0,,6.0,,,84.0
21,"Buntine, Matt",5,2,3,8,,,,4.0,,,,7.0,,2.0,,2.0,6.0,,,5.0,,,90.0
13,"Cumming, Isaac",20,12,8,28,,,,1.0,4.0,3.0,,2.0,,1.0,,5.0,20.0,2.0,,4.0,2.0,,81.0
31,"Finlayson, Jeremy",7,1,1,8,1,1.0,,,,3.0,,1.0,2.0,,,5.0,3.0,,,4.0,,1.0,86.0
30,"Flynn, Matt",5,2,5,10,1,,17.0,3.0,1.0,,1.0,5.0,1.0,2.0,,9.0,2.0,2.0,1.0,1.0,,,78.0
12,"Green, Tom",8,1,7,15,,1.0,,2.0,,4.0,7.0,1.0,1.0,,,9.0,7.0,,,2.0,1.0,,75.0
19,"Haynes, Nick",11,7,5,16,,,,3.0,4.0,1.0,,5.0,2.0,,,1.0,15.0,,,6.0,1.0,,87.0
37,"Hill, Bobby",5,3,2,7,2,1.0,,2.0,1.0,1.0,1.0,,1.0,,,4.0,4.0,1.0,1.0,1.0,,,82.0
27,"Himmelberg, Harry",9,7,4,13,,1.0,,3.0,2.0,2.0,,1.0,,,,3.0,11.0,,,3.0,1.0,1.0,86.0
2,"Hopper, Jacob",18,5,13,31,1,,,3.0,1.0,6.0,5.0,3.0,1.0,,,13.0,18.0,,1.0,,,,81.0
39,"Idun, Connor",6,7,6,12,,,,2.0,2.0,,,3.0,,2.0,,4.0,8.0,1.0,,6.0,,,87.0
22,"Kelly, Josh",11,3,15,26,2,,,6.0,1.0,2.0,6.0,1.0,,,,10.0,16.0,,1.0,3.0,,,90.0
38,"Lloyd, Daniel",6,4,7,13,,,,3.0,,4.0,,5.0,,2.0,,6.0,7.0,1.0,,,,1.0,76.0
41,"Mumford, Shane",,1,5,5,,,21.0,2.0,,,3.0,2.0,,2.0,,4.0,1.0,1.0,,,,,60.0
33,"OHalloran, Xavier",6,1,5,11,,,,3.0,,3.0,2.0,3.0,,1.0,,7.0,5.0,,,2.0,,,78.0
50,"Reid, Sam",4,,4,8,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,5.0,1.0,,,5.0,,,84.0
26,"Riccardi, Jake",8,3,7,15,,,,1.0,1.0,,1.0,4.0,,,,3.0,12.0,,,,,,89.0
28,"Sproule, Zach",5,1,1,6,1,,,3.0,,1.0,,3.0,1.0,2.0,,3.0,4.0,,,,,,85.0
14,"Taranto, Tim",23,8,13,36,,,,6.0,2.0,4.0,5.0,10.0,3.0,1.0,1.0,16.0,19.0,1.0,,,,,81.0
8,"Ward, Callan",17,8,15,32,2,,,1.0,3.0,3.0,5.0,2.0,1.0,1.0,,12.0,20.0,2.0,,1.0,,,74.0
6,"Whitfield, Lachie",22,11,8,30,,,,1.0,6.0,3.0,3.0,2.0,3.0,,,8.0,20.0,,,,,1.0,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,223,102,146,369,10,5.0,38.0,57.0,37.0,43.0,41.0,66.0,16.0,18.0,1.0,139.0,225.0,12.0,4.0,51.0,5.0,4.0,
Opposition,Opposition,242,120,131,373,19,15.0,33.0,50.0,31.0,56.0,34.0,49.0,18.0,16.0,5.0,136.0,228.0,12.0,15.0,39.0,4.0,12.0,
