Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Ah Chee, Callum",6,2,2,8,,,,3.0,,2.0,1.0,3.0,,,,5.0,3.0,,,,,,78.0
31,"Andrews, Harris",6,7,4,10,,,,,3.0,,,1.0,,1.0,,4.0,6.0,3.0,,7.0,,,100.0
43,"Answerth, Noah",2,,2,4,,,,,1.0,,,,,,,2.0,1.0,,,,,,81.0
33,"Bailey, Zac",8,6,4,12,1,1.0,,1.0,1.0,1.0,2.0,3.0,,2.0,,7.0,6.0,,,1.0,,,79.0
7,"Berry, Jarrod",4,3,10,14,,,,4.0,,,,3.0,,3.0,,11.0,4.0,,1.0,,,,75.0
14,"Birchall, Grant",9,5,8,17,,,,,4.0,1.0,,,,,,1.0,14.0,,,1.0,1.0,,71.0
23,"Cameron, Charlie",3,3,2,5,,1.0,,,,1.0,,2.0,,2.0,,3.0,2.0,2.0,1.0,,,,87.0
41,"Eagles, Matt",1,,,1,,,11.0,3.0,,,1.0,1.0,,,,1.0,,,,,,,46.0
27,"Gardiner, Darcy",5,5,5,10,,,,,2.0,1.0,1.0,3.0,,2.0,,4.0,6.0,,,3.0,,,96.0
30,"Hipwood, Eric",7,6,,7,1,,,1.0,,3.0,,2.0,,1.0,,,7.0,,1.0,,,,87.0
35,"Lester, Ryan",7,6,5,12,,,,5.0,1.0,,,2.0,1.0,,,4.0,9.0,1.0,,3.0,,,86.0
17,"Lyons, Jarryd",12,4,11,23,,1.0,,2.0,2.0,5.0,9.0,2.0,2.0,,2.0,15.0,7.0,1.0,1.0,2.0,,,85.0
36,"Mathieson, Rhys",8,5,6,14,,,,2.0,,4.0,1.0,1.0,2.0,,,10.0,7.0,1.0,,1.0,,1.0,81.0
11,"McCarthy, Lincoln",5,2,4,9,2,1.0,,1.0,,1.0,1.0,,1.0,,,5.0,4.0,,2.0,1.0,,,74.0
6,"McCluggage, Hugh",8,4,4,12,,3.0,,1.0,,3.0,1.0,2.0,,2.0,,6.0,8.0,,2.0,,,1.0,78.0
46,"McInerney, Oscar",3,2,5,8,2,,24.0,5.0,1.0,1.0,1.0,1.0,,1.0,,6.0,2.0,2.0,1.0,,,,86.0
25,"McStay, Daniel",6,4,1,7,1,,,1.0,,2.0,,3.0,1.0,1.0,,4.0,4.0,1.0,,3.0,,,88.0
9,"Neale, Lachie",12,5,12,24,,,,7.0,1.0,5.0,5.0,2.0,1.0,,3.0,7.0,17.0,,,1.0,,,89.0
5,"Robinson, Mitch",10,,5,15,,,,2.0,2.0,3.0,2.0,2.0,1.0,1.0,,4.0,11.0,,,1.0,,1.0,79.0
37,"Starcevich, Brandon",9,4,2,11,,,,2.0,3.0,3.0,,2.0,1.0,2.0,,5.0,6.0,1.0,,3.0,,2.0,86.0
29,"Witherden, Alex",14,4,5,19,,,,3.0,3.0,4.0,,2.0,2.0,,,6.0,12.0,,,1.0,,,79.0
15,"Zorko, Dayne",22,5,1,23,,2.0,,6.0,3.0,7.0,1.0,5.0,1.0,1.0,,4.0,15.0,,1.0,4.0,,,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,167,82,98,265,7,11.0,35.0,49.0,27.0,47.0,26.0,42.0,13.0,19.0,5.0,114.0,151.0,12.0,10.0,32.0,1.0,5.0,
Opposition,Opposition,171,77,137,308,8,4.0,26.0,51.0,39.0,35.0,31.0,45.0,19.0,13.0,1.0,115.0,183.0,14.0,6.0,30.0,10.0,6.0,
