St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
11,"Antrobus, Tony",29y 5d,24 (18-1-5 77.08%),29 (1.21),2 (1-1-0 75.00%),3 (1.50)
29,"Burke, Nathan",21y 66d,77 (26-1-50 34.42%),22 (0.29),←,
15,"Coghlan, Frank",28y 164d,78 (22-1-55 28.85%),22 (0.28),←,
14,"Craven, Danny",23y 345d,9 (4-1-4 50.00%),2 (0.22),←,
34,"Daniels, Jayson",20y 53d,57 (17-1-39 30.70%),17 (0.30),←,
20,"Dwyer, Mick",22y 148d,50 (14-1-35 29.00%),38 (0.76),←,
2,"Frawley, Danny",27y 217d,148 (39-1-108 26.69%),10 (0.07),←,
10,"Harding, Paul",26y 313d,58 (25-1-32 43.97%),5 (0.09),47 (18-1-28 39.36%),3 (0.06)
35,"Harvey, Robert",19y 235d,38 (14-1-23 38.16%),33 (0.87),←,
9,"Kitschke, Damian",24y 335d,18 (7-1-10 41.67%),11 (0.61),←,
23,"Loewe, Stewart",22y 325d,99 (32-1-66 32.83%),115 (1.16),←,
5,"McAdam, Gilbert",24y 14d,4 (2-1-1 62.50%),3 (0.75),←,
12,"Morris, Russell",28y 316d,97 (73-2-22 76.29%),61 (0.63),4 (2-1-1 62.50%),9 (2.25)
25,"Muller, Ian",25y 264d,22 (12-1-9 56.82%),1 (0.05),16 (8-1-7 53.13%),1 (0.06)
1,"Newport, Stephen",25y 159d,105 (56-1-48 53.81%),58 (0.55),4 (2-1-1 62.50%),
41,"Pekin, Tim",26y 81d,132 (60-1-71 45.83%),29 (0.22),25 (11-1-13 46.00%),14 (0.56)
13,"Ralphsmith, Sean",24y 120d,5 (2-1-2 50.00%),3 (0.60),1 (0-1-0 50.00%),
37,"Rice, Dean",23y 27d,86 (30-1-55 35.47%),24 (0.28),←,
26,"Taylor, Kain",23y 181d,46 (13-1-32 29.35%),12 (0.26),←,
17,"Wilson, Brian",29y 195d,206 (99-2-105 48.54%),241 (1.17),4 (2-1-1 62.50%),11 (2.75)
Totals,Totals,24y 324d,1359 (565-22-772 41.57%),736 (0.54),,
C,"Sheldon, Ken",31y 103d,26 (11-1-14 44.23%),,←,
