Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
40,"Birss, Shane",11.0,3.0,13.0,24.0,,,,2.0,1.0,7.0,1.0,3.0,,,,3.0,20.0,,,3.0,,,74.0
20,"Bowden, Patrick",5.0,3.0,3.0,8.0,1.0,,,,,2.0,1.0,2.0,1.0,,,4.0,4.0,1.0,,,,,54.0
17,"Brown, Nathan",13.0,9.0,9.0,22.0,4.0,4.0,,2.0,2.0,3.0,2.0,,2.0,,,12.0,10.0,3.0,7.0,1.0,1.0,1.0,100.0
14,"Darcy, Luke",7.0,6.0,7.0,14.0,,,4.0,1.0,,2.0,4.0,3.0,1.0,1.0,,10.0,5.0,3.0,,1.0,,,94.0
28,"Dimattina, Paul",5.0,3.0,4.0,9.0,,,,2.0,,,3.0,1.0,1.0,,,5.0,4.0,,,,1.0,,81.0
10,"Eagleton, Nathan",11.0,4.0,8.0,19.0,1.0,,,,,5.0,3.0,5.0,2.0,1.0,,6.0,14.0,,,,,1.0,88.0
13,"Giansiracusa, Daniel",7.0,1.0,1.0,8.0,,,,,,1.0,,2.0,1.0,2.0,,1.0,7.0,,,,1.0,,70.0
9,"Gilbee, Lindsay",7.0,5.0,7.0,14.0,,,,,7.0,,,1.0,,,,,11.0,,,,2.0,,65.0
8,"Hahn, Mitch",8.0,4.0,8.0,16.0,,,,2.0,1.0,4.0,2.0,1.0,1.0,,,5.0,12.0,,,2.0,1.0,,94.0
25,"Hargrave, Ryan",2.0,,3.0,5.0,,,,4.0,,2.0,,1.0,,1.0,,3.0,2.0,,,6.0,,,100.0
22,"Harrison, Ben",2.0,1.0,2.0,4.0,,,,,,1.0,,,1.0,,,1.0,3.0,,,1.0,,,68.0
6,"Johnson, Brad",15.0,7.0,9.0,24.0,2.0,,,,1.0,2.0,1.0,1.0,,,,6.0,17.0,,,,4.0,,100.0
35,"Kretiuk, Steven",4.0,1.0,1.0,5.0,,,,1.0,2.0,,,3.0,1.0,1.0,,1.0,5.0,,,2.0,,,100.0
29,"McGuinness, Kieran",4.0,3.0,6.0,10.0,,,,1.0,4.0,,,1.0,1.0,,,4.0,7.0,,,3.0,2.0,,86.0
23,"McMahon, Jordan",8.0,2.0,5.0,13.0,1.0,,,2.0,1.0,3.0,1.0,,1.0,,,3.0,10.0,,,1.0,,,67.0
2,"Murphy, Robert",9.0,3.0,4.0,13.0,,,,,1.0,3.0,1.0,1.0,,,,6.0,7.0,,,3.0,,2.0,100.0
15,"Power, Sam",4.0,2.0,8.0,12.0,,,,,2.0,2.0,1.0,2.0,,1.0,,1.0,10.0,,,1.0,,,60.0
30,"Robbins, Matthew",8.0,6.0,10.0,18.0,,,,2.0,5.0,,2.0,2.0,4.0,1.0,,13.0,6.0,4.0,,4.0,,,93.0
34,"Skipper, Wayde",4.0,2.0,3.0,7.0,2.0,,4.0,,,1.0,1.0,1.0,,,,3.0,4.0,,1.0,4.0,,,73.0
5,"Smith, Rohan",11.0,2.0,6.0,17.0,,,,1.0,2.0,3.0,5.0,5.0,,1.0,,6.0,9.0,,,3.0,2.0,1.0,100.0
7,"West, Scott",19.0,9.0,10.0,29.0,1.0,1.0,,,5.0,2.0,2.0,2.0,,,,5.0,24.0,,1.0,,,1.0,89.0
21,"Wiggins, Patrick",,,,,,,,,,,,1.0,,,,,,,,,,,44.0
Totals,Totals,164.0,76.0,127.0,291.0,12.0,5.0,8.0,20.0,34.0,43.0,30.0,38.0,17.0,9.0,,98.0,191.0,11.0,9.0,35.0,14.0,6.0,
Opposition,Opposition,210.0,102.0,122.0,332.0,18.0,25.0,44.0,36.0,31.0,63.0,32.0,37.0,9.0,17.0,6.0,127.0,206.0,18.0,20.0,53.0,42.0,9.0,
