St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
14,"Bardsley, Kristian",23y 340d,53 (22-1-30 42.45%),21 (0.40),48 (20-1-27 42.71%),17 (0.35)
27,"Beveridge, Luke",25y 361d,89 (51-1-37 57.87%),86 (0.97),16 (8-0-8 50.00%),16 (1.00)
2,"Brown, Tony",19y 82d,31 (13-0-18 41.94%),18 (0.58),←,
3,"Burke, Nathan",26y 194d,200 (85-2-113 43.00%),72 (0.36),←,
36,"Cripps, Jason",19y 309d,9 (5-0-4 55.56%),1 (0.11),←,
34,"Daniels, Jayson",25y 181d,151 (46-1-104 30.79%),27 (0.18),93 (33-1-59 36.02%),23 (0.25)
28,"Elliott, Jamie",23y 194d,58 (21-1-36 37.07%),9 (0.16),9 (4-0-5 44.44%),1 (0.11)
10,"Everitt, Peter",22y 107d,66 (28-1-37 43.18%),95 (1.44),←,
35,"Harvey, Robert",24y 363d,152 (73-2-77 48.68%),89 (0.59),←,
29,"Jones, Austinn",19y 325d,39 (15-0-24 38.46%),33 (0.85),←,
23,"Loewe, Stewart",28y 87d,211 (90-1-120 42.89%),414 (1.96),←,
16,"Neill, Robert",22y 226d,39 (11-0-28 28.21%),15 (0.38),18 (8-0-10 44.44%),6 (0.33)
1,"Peckett, Justin",23y 318d,71 (27-1-43 38.73%),2 (0.03),←,
31,"Shanahan, Jamie",28y 256d,98 (46-1-51 47.45%),,←,
13,"Sierakowski, David",21y 233d,35 (13-1-21 38.57%),3 (0.09),←,
4,"Smith, Joel",19y 107d,40 (17-0-23 42.50%),25 (0.63),←,
19,"Sziller, Steven",23y 247d,31 (13-0-18 41.94%),9 (0.29),←,
9,"Vidovic, Lazar",31y 139d,71 (35-1-35 50.00%),12 (0.17),←,
12,"Wakelin, Shane",22y 6d,44 (17-1-26 39.77%),11 (0.25),←,
7,"Winmar, Nicky",30y 328d,184 (79-1-104 43.21%),239 (1.30),←,
20,"Young, Matthew",23y 336d,38 (18-0-20 47.37%),11 (0.29),17 (9-0-8 52.94%),5 (0.29)
Totals,Totals,24y 69d,1710 (725-16-969 42.40%),1192 (0.70),,
C,"Alves, Stan",50y 88d,64 (24-1-39 38.28%),,←,
