Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Bryce, Paul",7,4,1,8,,1.0,3.0,1.0,,,,,1.0,1.0,,,,,,,,,
9,"Cuthbertson, Darren",16,6,2,18,1,1.0,,1.0,,,,,5.0,,,,,,,,,,
25,"Eishold, Simon",14,5,5,19,,,1.0,3.0,,,,,1.0,1.0,,,,,,,,,
43,"Ford, Andrew",8,4,8,16,,,,4.0,,,,,,1.0,,,,,,,,,
32,"Goodwin, Andy",9,2,2,11,,,,1.0,,,,,4.0,1.0,,,,,,,,,
14,"Grinter, Rod",16,5,3,19,,,1.0,1.0,,,,,2.0,2.0,,,,,,,,,
33,"Healy, Greg",8,1,6,14,1,1.0,,1.0,,,,,,1.0,,,,,,,,,
45,"Lamb, Wayne",2,1,1,3,,,,3.0,,,,,,,,,,,,,,,
16,"Lovell, Andy",10,3,4,14,1,,,2.0,,,,,,,,,,,,,,,
17,"Lovett, Brett",10,2,6,16,,,,1.0,,,,,,1.0,,,,,,,,,
3,"Lyon, Garry",14,10,3,17,3,1.0,,1.0,,,,,,,,,,,,,,,
35,"Pickering, Michael",9,6,12,21,1,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
41,"Rohde, Peter",10,4,3,13,,,,,,,,,2.0,1.0,,,,,,,,,
5,"Schwarz, David",7,4,2,9,1,,11.0,1.0,,,,,3.0,1.0,,,,,,,,,
18,"Stretch, Steven",16,2,4,20,1,1.0,2.0,1.0,,,,,2.0,,,,,,,,,,
11,"Stynes, Jim",8,7,6,14,,,12.0,1.0,,,,,2.0,,,,,,,,,,
4,"Sullivan, Chris",9,1,3,12,,1.0,,3.0,,,,,1.0,1.0,,,,,,,,,
12,"Viney, Todd",12,6,6,18,,2.0,,,,,,,1.0,2.0,,,,,,,,,
36,"Williams, Grant",7,3,,7,3,2.0,,,,,,,2.0,1.0,,,,,,,,,
8,"Yeats, Graeme",14,3,6,20,1,,,1.0,,,,,1.0,2.0,2.0,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,7.0,,,,,,,,,,,,,,,,,
Totals,Totals,206,79,83,289,13,18.0,30.0,27.0,,,,,28.0,17.0,2.0,,,,,,,,
Opposition,Opposition,191,73,153,344,13,18.0,18.0,28.0,,,,,17.0,28.0,4.0,,,,,,,,
