North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",25y 353d,120 (60-1-59 50.42%),118 (0.98),←,
5,"Anderson, Stuart",19y 321d,3 (2-0-1 66.67%),2 (0.67),←,
11,"Archer, Glenn",21y 51d,35 (20-0-15 57.14%),13 (0.37),←,
12,"Blakey, John",27y 294d,159 (67-0-92 42.14%),41 (0.26),24 (15-0-9 62.50%),3 (0.13)
39,"Campbell, Warren",19y 207d,2 (2-0-0 100.00%),3 (1.50),←,
18,"Carey, Wayne",22y 352d,86 (46-0-40 53.49%),203 (2.36),←,
23,"Clarkson, Alastair",26y 17d,83 (37-2-44 45.78%),56 (0.67),←,
6,"Fairley, Ian",29y 238d,157 (76-2-79 49.04%),147 (0.94),←,
26,"Ishchenko, Alex",30y 24d,116 (50-0-66 43.10%),36 (0.31),44 (24-0-20 54.55%),11 (0.25)
7,"Laidley, Dani",27y 48d,76 (45-1-30 59.87%),12 (0.16),24 (16-0-8 66.67%),1 (0.04)
35,"Longmire, John",23y 134d,116 (56-1-59 48.71%),373 (3.22),←,
4,"Martyn, Mick",25y 256d,120 (60-1-59 50.42%),11 (0.09),←,
41,"McAdam, Adrian",23y 63d,23 (14-0-9 60.87%),76 (3.30),←,
31,"McKernan, Corey",20y 146d,6 (5-0-1 83.33%),8 (1.33),←,
13,"Nichols, Trent",25y 37d,67 (22-1-44 33.58%),63 (0.94),7 (5-0-2 71.43%),14 (2.00)
22,"Roberts, Mark",28y 320d,118 (51-0-67 43.22%),91 (0.77),41 (25-0-16 60.98%),72 (1.76)
3,"Rock, Anthony",23y 227d,72 (40-0-32 55.56%),69 (0.96),←,
2,"Schwass, Wayne",25y 168d,105 (52-0-53 49.52%),58 (0.55),←,
24,"Sholl, Craig",26y 135d,92 (49-0-43 53.26%),16 (0.17),←,
15,"Smith, Ross",29y 100d,179 (86-2-91 48.60%),34 (0.19),←,
10,"Stevens, Anthony",22y 316d,70 (37-0-33 52.86%),29 (0.41),←,
Totals,Totals,24y 355d,1805 (877-11-917 48.59%),1459 (0.81),,
C,"Pagan, Denis",46y 232d,28 (18-0-10 64.29%),,←,
