Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Abernethy, Bruce",21,6,3,24,,,,,,,,,1.0,2.0,,,,,,,,,
26,"Bickley, Mark",10,3,15,25,,,,,,,,,2.0,,2.0,,,,,,,,
30,"Fielke, Grantley",18,4,7,25,1,1.0,,2.0,,,,,,1.0,,,,,,,,,
3,"Hart, Darel",7,2,2,9,4,2.0,,1.0,,,,,,2.0,,,,,,,,,
17,"Hodges, Scott",10,7,2,12,7,,,,,,,,1.0,1.0,,,,,,,,,
19,"Hughes, Danny",2,1,4,6,,,1.0,1.0,,,,,,,,,,,,,,,
35,"Jameson, Rod",6,4,9,15,2,2.0,,1.0,,,,,,2.0,,,,,,,,,
2,"Jarman, Andrew",16,3,16,32,,1.0,,,,,,,1.0,1.0,3.0,,,,,,,,
20,"Klug, John",14,7,9,23,3,2.0,,,,,,,1.0,2.0,,,,,,,,,
13,"Lee, Scott",13,4,11,24,1,,,3.0,,,,,1.0,,,,,,,,,,
9,"Lindner, Bruce",5,4,8,13,,1.0,,,,,,,1.0,2.0,,,,,,,,,
27,"Liptak, Matthew",8,3,17,25,3,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
16,"Marshall, David",19,9,16,35,,,,2.0,,,,,4.0,,,,,,,,,,
18,"Maynard, Rodney",9,9,13,22,,,,,,,,,1.0,2.0,,,,,,,,,
10,"McDermott, Chris",9,6,12,21,,1.0,,1.0,,,,,1.0,2.0,,,,,,,,,
11,"McGuinness, Tony",14,2,15,29,1,1.0,,2.0,,,,,3.0,2.0,,,,,,,,,
23,"McIntyre, Peter",5,6,5,10,,1.0,,,,,,,,1.0,,,,,,,,,
25,"Mickan, Mark",10,5,3,13,,,9.0,,,,,,1.0,2.0,,,,,,,,,
7,"Smart, Nigel",6,4,11,17,,,,,,,,,,1.0,,,,,,,,,
12,"Tregenza, Simon",20,5,4,24,1,,,1.0,,,,,3.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,222,94,182,404,23,18.0,10.0,15.0,,,,,22.0,24.0,5.0,,,,,,,,
Opposition,Opposition,216,78,112,328,13,12.0,11.0,17.0,,,,,24.0,22.0,1.0,,,,,,,,
