Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",25y 149d,71 (44-2-25 63.38%),79 (1.11),←,
16,"Barnard, Paul",24y 52d,28 (15-0-13 53.57%),7 (0.25),17 (12-0-5 70.59%),3 (0.18)
20,"Berbakov, Peter",23y 227d,19 (11-1-7 60.53%),4 (0.21),←,
32,"Blumfield, Justin",19y 133d,12 (8-0-4 66.67%),4 (0.33),←,
14,"Calthorpe, David",23y 232d,65 (38-2-25 60.00%),42 (0.65),←,
9,"Cockatoo-Collins, Che",22y 32d,56 (34-3-19 63.39%),82 (1.46),←,
7,"Daniher, Chris",31y 6d,109 (63-4-42 59.63%),36 (0.33),←,
38,"Denham, Sean",27y 342d,139 (81-4-54 59.71%),54 (0.39),95 (57-4-34 62.11%),33 (0.35)
31,"Fletcher, Dustin",21y 334d,77 (50-3-24 66.88%),22 (0.29),←,
30,"Fraser, Mark",26y 61d,59 (34-2-23 59.32%),27 (0.46),14 (8-2-4 64.29%),4 (0.29)
5,"Hird, James",24y 61d,90 (54-4-32 62.22%),155 (1.72),←,
13,"Long, Michael",27y 187d,128 (85-2-41 67.19%),102 (0.80),←,
25,"Lucas, Scott",19y 97d,16 (11-0-5 68.75%),13 (0.81),←,
2,"Mercuri, Mark",23y 44d,81 (51-3-27 64.81%),119 (1.47),←,
24,"Misiti, Joe",22y 148d,87 (53-4-30 63.22%),37 (0.43),←,
3,"OConnor, Ryan",22y 283d,35 (22-3-10 67.14%),29 (0.83),←,
10,"ODonnell, Gary",31y 329d,208 (128-4-76 62.50%),79 (0.38),←,
15,"Prior, Michael",23y 212d,27 (16-1-10 61.11%),5 (0.19),←,
12,"Symons, Michael",25y 202d,79 (49-3-27 63.92%),75 (0.95),←,
21,"Wallis, Dean",27y 222d,77 (43-1-33 56.49%),29 (0.38),←,
6,"Wellman, Sean",22y 198d,45 (20-2-23 46.67%),9 (0.20),11 (7-1-3 68.18%),
Totals,Totals,24y 204d,1508 (910-48-550 60.34%),1009 (0.67),,
C,"Sheedy, Kevin",49y 103d,380 (244-5-131 64.87%),,←,
