Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Barlow, Michael",10,3,14,24,2,,,3.0,1.0,3.0,1.0,4.0,2.0,,,5.0,19.0,,,3.0,,,90.0
41,"Brodie, Will",3,1,6,9,,,,5.0,,,4.0,3.0,1.0,1.0,,5.0,4.0,,,,,,63.0
8,"Fiorini, Brayden",4,2,13,17,,,,3.0,1.0,1.0,,2.0,1.0,,,5.0,13.0,,,,,1.0,80.0
33,"Hall, Aaron",19,7,10,29,1,1.0,,3.0,3.0,7.0,5.0,5.0,,,1.0,10.0,19.0,1.0,2.0,,2.0,1.0,81.0
1,"Hanley, Pearce",4,2,4,8,,,,1.0,1.0,1.0,1.0,,,,,1.0,9.0,,,,,1.0,67.0
5,"Harbrow, Jarrod",13,2,10,23,,,,3.0,3.0,1.0,1.0,4.0,1.0,,,9.0,12.0,1.0,,1.0,1.0,,89.0
38,"Joyce, Jesse",6,4,8,14,,,,2.0,2.0,,1.0,1.0,1.0,1.0,,6.0,9.0,2.0,,2.0,,,87.0
10,"Kolodjashnij, Kade",12,6,6,18,1,,,1.0,6.0,,,2.0,,,,5.0,14.0,1.0,1.0,4.0,,,83.0
23,"Lemmens, Sean",3,1,9,12,1,,,4.0,1.0,,,3.0,,1.0,,5.0,6.0,,,,,,74.0
21,"Leslie, Jack",7,8,8,15,,,,2.0,5.0,2.0,,5.0,,1.0,,10.0,5.0,5.0,,9.0,,,96.0
50,"Lynch, Tom",6,3,10,16,2,,,3.0,,2.0,,3.0,4.0,3.0,,14.0,4.0,2.0,1.0,3.0,,1.0,96.0
25,"Lyons, Jarryd",11,1,10,21,,,,2.0,4.0,2.0,9.0,5.0,1.0,,,13.0,8.0,,,,,1.0,75.0
4,"Martin, Jack",8,4,10,18,,1.0,,3.0,1.0,2.0,2.0,4.0,,1.0,,9.0,10.0,2.0,1.0,1.0,,,81.0
32,"Matera, Brandon",18,7,2,20,3,4.0,,1.0,1.0,5.0,1.0,2.0,,,,5.0,15.0,1.0,,,1.0,1.0,79.0
67,"May, Steven",15,5,5,20,,,,2.0,8.0,1.0,,4.0,,2.0,,4.0,12.0,1.0,,5.0,1.0,,94.0
11,"Miller, Touk",2,2,17,19,,,,2.0,1.0,,3.0,3.0,,,,12.0,7.0,,,1.0,,,79.0
42,"Saad, Adam",10,4,10,20,,,,3.0,4.0,3.0,,2.0,,,,3.0,15.0,,,2.0,5.0,,83.0
40,"Scheer, Brad",4,3,6,10,,1.0,,3.0,1.0,,,,1.0,,,3.0,7.0,,1.0,2.0,,,67.0
6,"Sexton, Alex",7,4,9,16,1,,,1.0,1.0,1.0,2.0,2.0,,1.0,,6.0,10.0,1.0,1.0,1.0,,,84.0
24,"Swallow, David",11,2,10,21,,,,5.0,3.0,3.0,3.0,4.0,1.0,1.0,,10.0,12.0,,,2.0,,1.0,78.0
28,"Witts, Jarrod",5,3,8,13,,,51.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,,5.0,8.0,,,3.0,,1.0,86.0
30,"Wright, Peter",7,6,2,9,2,1.0,3.0,1.0,,4.0,,2.0,,1.0,,4.0,7.0,2.0,2.0,2.0,,,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,185,80,187,372,13,9.0,54.0,55.0,50.0,40.0,35.0,63.0,14.0,14.0,1.0,149.0,225.0,19.0,9.0,41.0,10.0,8.0,
Opposition,Opposition,239,104,204,443,18,14.0,16.0,73.0,24.0,71.0,37.0,56.0,14.0,14.0,5.0,165.0,290.0,12.0,18.0,60.0,11.0,12.0,
