Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
5,"Ablett, Gary",32y 219d,190 (107-1-82 56.58%),740 (3.89),184 (102-1-81 55.71%),730 (3.97)
6,"Barnes, John",24y 341d,49 (26-1-22 54.08%),21 (0.43),37 (20-0-17 54.05%),9 (0.24)
9,"Breuer, Shayne",21y 240d,6 (3-0-3 50.00%),5 (0.83),←,
40,"Brown, Paul",25y 2d,50 (33-0-17 66.00%),52 (1.04),←,
2,"Colbert, Leigh",18y 335d,11 (8-0-3 72.73%),1 (0.09),←,
7,"Couch, Paul",29y 293d,190 (108-0-82 56.84%),160 (0.84),←,
28,"Darcy, Tim",30y 113d,159 (85-0-74 53.46%),66 (0.42),←,
33,"Forssman, Darren",23y 236d,41 (27-0-14 65.85%),29 (0.71),←,
36,"Graham, Ben",20y 187d,5 (4-0-1 80.00%),3 (0.60),←,
42,"Hickmott, Adrian",22y 39d,16 (10-0-6 62.50%),7 (0.44),←,
29,"Hinkley, Ken",27y 220d,98 (55-0-43 56.12%),65 (0.66),87 (51-0-36 58.62%),44 (0.51)
32,"Hocking, Garry",25y 212d,125 (71-1-53 57.20%),125 (1.00),←,
1,"Hocking, Steve",29y 110d,183 (99-0-84 54.10%),10 (0.05),←,
21,"Mansfield, Michael",22y 273d,55 (31-0-24 56.36%),41 (0.75),←,
17,"McGrath, Tim",23y 213d,58 (36-0-22 62.07%),3 (0.05),51 (32-0-19 62.75%),3 (0.06)
31,"Mensch, David",21y 267d,19 (15-0-4 78.95%),27 (1.42),←,
20,"OReilly, Stephen",21y 180d,18 (10-0-8 55.56%),5 (0.28),←,
23,"Pickering, Liam",25y 241d,40 (19-0-21 47.50%),19 (0.47),18 (10-0-8 55.56%),11 (0.61)
15,"Riccardi, Peter",21y 142d,43 (28-0-15 65.12%),35 (0.81),←,
8,"Scott, Robert",25y 68d,126 (72-1-53 57.54%),161 (1.28),←,
4,"Wills, Andrew",22y 125d,39 (27-0-12 69.23%),21 (0.54),←,
Totals,Totals,24y 211d,1521 (874-4-643 57.46%),1596 (1.05),,
C,"Blight, Malcolm",44y 81d,141 (82-0-59 58.16%),,125 (76-0-49 60.80%),
