Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",18,3,2,20,5,2.0,,3.0,,6.0,3.0,2.0,1.0,,,8.0,11.0,,2.0,1.0,2.0,1.0,95.0
10,"Ashcroft, Marcus",1,2,3,4,,,,,,,1.0,,,,,1.0,3.0,,,1.0,,,53.0
20,"Black, Simon",16,2,23,39,1,,,9.0,2.0,7.0,9.0,1.0,2.0,,,25.0,14.0,1.0,1.0,2.0,,1.0,100.0
36,"Bradshaw, Daniel",11,7,4,15,1,,1.0,2.0,2.0,2.0,,1.0,,,,6.0,7.0,2.0,1.0,1.0,,,90.0
16,"Brown, Jonathan",9,8,6,15,2,,,2.0,,2.0,3.0,2.0,,2.0,,8.0,6.0,4.0,3.0,1.0,,2.0,100.0
1,"Caracella, Blake",9,3,7,16,2,,,1.0,,4.0,3.0,3.0,2.0,1.0,,13.0,6.0,,,2.0,,,86.0
19,"Charman, Jamie",2,2,2,4,,,24.0,1.0,,,1.0,2.0,,2.0,,3.0,1.0,1.0,,2.0,,,52.0
30,"Copeland, Robert",7,4,4,11,,,,1.0,1.0,2.0,,2.0,,2.0,,3.0,8.0,1.0,,2.0,,,87.0
14,"Hadley, Richard",5,2,3,8,1,1.0,,3.0,,2.0,1.0,,,,,3.0,5.0,,1.0,1.0,,,56.0
32,"Hart, Shaun",16,4,5,21,1,,,5.0,,4.0,2.0,1.0,1.0,1.0,,6.0,13.0,,1.0,4.0,,,100.0
2,"Johnson, Chris",12,4,3,15,,,,3.0,4.0,3.0,1.0,4.0,,1.0,,5.0,10.0,1.0,,,2.0,,100.0
27,"Keating, Clark",3,1,5,8,,1.0,27.0,1.0,1.0,1.0,7.0,3.0,1.0,3.0,,5.0,3.0,,,7.0,,1.0,48.0
44,"Lappin, Nigel",13,7,6,19,,,,,2.0,5.0,1.0,1.0,1.0,,,4.0,15.0,,,2.0,,,100.0
23,"Leppitsch, Justin",6,3,5,11,1,,,3.0,1.0,,3.0,,1.0,,,6.0,3.0,1.0,,,,,78.0
11,"Lynch, Alastair",10,8,2,12,4,2.0,,,,1.0,,2.0,,1.0,,9.0,3.0,5.0,7.0,1.0,,,100.0
9,"McGrath, Ashley",5,3,3,8,,1.0,,2.0,,2.0,1.0,2.0,1.0,1.0,,5.0,4.0,,,,1.0,1.0,80.0
4,"McRae, Craig",9,1,5,14,1,1.0,,2.0,,2.0,2.0,2.0,1.0,1.0,,9.0,4.0,,,,,1.0,77.0
15,"Michael, Mal",4,1,3,7,,,1.0,,5.0,,,,,,,5.0,1.0,1.0,,6.0,,,81.0
13,"Pike, Martin",10,4,6,16,1,1.0,,,,2.0,1.0,3.0,,2.0,,5.0,11.0,,1.0,4.0,1.0,1.0,89.0
6,"Power, Luke",8,6,8,16,,1.0,,4.0,2.0,1.0,3.0,1.0,,1.0,,5.0,10.0,1.0,,3.0,1.0,,92.0
3,"Voss, Michael",9,5,9,18,,2.0,,2.0,1.0,5.0,2.0,,1.0,,,9.0,9.0,,1.0,,1.0,1.0,67.0
33,"White, Darryl",8,5,6,14,,,2.0,3.0,4.0,1.0,1.0,,1.0,,,7.0,7.0,3.0,,1.0,2.0,,68.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,191,85,120,311,20,14.0,55.0,47.0,25.0,52.0,45.0,32.0,13.0,18.0,,150.0,154.0,21.0,18.0,41.0,10.0,9.0,
Opposition,Opposition,155,52,94,249,12,12.0,31.0,48.0,24.0,42.0,49.0,38.0,18.0,13.0,,128.0,116.0,12.0,12.0,30.0,3.0,6.0,
