Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",26y 248d,189 (105-0-84 55.56%),178 (0.94),←,
17,"Bruce, Josh",30y 52d,153 (68-1-84 44.77%),233 (1.52),40 (26-0-14 65.00%),62 (1.55)
12,"Cordy, Zaine",25y 276d,114 (61-0-53 53.51%),12 (0.11),←,
31,"Dale, Bailey",26y 8d,104 (57-0-47 54.81%),75 (0.72),←,
35,"Daniel, Caleb",26y 23d,149 (82-0-67 55.03%),37 (0.25),←,
5,"Dunkley, Josh",25y 202d,112 (63-0-49 56.25%),63 (0.56),←,
44,"English, Tim",24y 354d,81 (45-0-36 55.56%),45 (0.56),←,
38,"Garcia, Riley",21y 181d,15 (8-0-7 53.33%),7 (0.47),←,
43,"Gardner, Ryan",25y 59d,40 (24-0-16 60.00%),2 (0.05),←,
29,"Hannan, Mitch",28y 143d,74 (42-0-32 56.76%),73 (0.99),24 (14-0-10 58.33%),18 (0.75)
39,"Johannisen, Jason",29y 264d,175 (90-0-85 51.43%),68 (0.39),←,
24,"Khamis, Buku",22y 128d,9 (6-0-3 66.67%),6 (0.67),←,
21,"Liberatore, Tom",30y 75d,192 (93-0-99 48.44%),72 (0.38),←,
11,"Macrae, Jack",27y 361d,204 (109-0-95 53.43%),47 (0.23),←,
27,"McComb, Robbie",26y 223d,13 (7-0-6 53.85%),6 (0.46),←,
30,"McNeil, Lachlan",21y 171d,27 (19-0-8 70.37%),17 (0.63),←,
33,"Naughton, Aaron",22y 242d,96 (54-0-42 56.25%),140 (1.46),←,
20,"Richards, Ed",23y 27d,81 (42-0-39 51.85%),24 (0.30),←,
6,"Smith, Bailey",21y 235d,80 (47-0-33 58.75%),38 (0.47),←,
2,"Ugle-Hagan, Jamarra",20y 117d,18 (9-0-9 50.00%),24 (1.33),←,
19,"Weightman, Cody",21y 196d,36 (20-0-16 55.56%),59 (1.64),←,
14,"West, Rhylee",22y 18d,23 (15-0-8 65.22%),14 (0.61),←,
34,"Williams, Bailey",24y 293d,100 (54-0-46 54.00%),16 (0.16),←,
Totals,Totals,24y 360d,2085 (1120-1-964 53.72%),1256 (0.60),,
C,"Beveridge, Luke",51y 341d,179 (102-0-77 56.98%),,←,
