Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Bishop, Matthew",4,2,2,6,,,,,1.0,2.0,,,,,,1.0,4.0,,,4.0,1.0,,100.0
20,"Brogan, Dean",4,5,9,13,1,1.0,10.0,1.0,,,4.0,2.0,1.0,2.0,,5.0,8.0,1.0,2.0,1.0,,,78.0
7,"Burgoyne, Peter",21,3,5,26,1,,,1.0,2.0,7.0,2.0,2.0,,1.0,1.0,5.0,20.0,,1.0,2.0,10.0,3.0,92.0
8,"Burgoyne, Shaun",9,6,5,14,,,,,4.0,1.0,,1.0,,1.0,2.0,5.0,9.0,,,1.0,1.0,,76.0
25,"Cassisi, Domenic",15,5,12,27,2,1.0,,1.0,3.0,4.0,4.0,5.0,1.0,,,13.0,14.0,1.0,1.0,2.0,,1.0,87.0
26,"Cochrane, Stuart",5,2,4,9,,,,1.0,1.0,1.0,,1.0,,1.0,,2.0,8.0,,,3.0,2.0,,50.0
35,"Cornes, Chad",10,4,5,15,,,,3.0,8.0,1.0,,2.0,2.0,1.0,,6.0,9.0,1.0,,3.0,,,97.0
18,"Cornes, Kane",11,4,17,28,2,2.0,,1.0,1.0,2.0,2.0,3.0,2.0,,,7.0,22.0,,1.0,,,,84.0
17,"Dew, Stuart",19,8,4,23,1,1.0,,4.0,2.0,9.0,1.0,3.0,3.0,3.0,,6.0,18.0,,1.0,4.0,,2.0,89.0
33,"Ebert, Brett",12,5,2,14,2,1.0,,,1.0,6.0,1.0,1.0,2.0,,,5.0,9.0,1.0,1.0,,1.0,1.0,67.0
10,"Francou, Josh",12,6,18,30,2,1.0,,5.0,,3.0,4.0,4.0,,1.0,,12.0,17.0,,1.0,1.0,1.0,1.0,85.0
38,"James, Roger",6,2,5,11,,1.0,,,1.0,2.0,4.0,2.0,,1.0,,4.0,8.0,,,3.0,,,48.0
29,"Kingsley, Adam",15,5,7,22,2,,,1.0,2.0,4.0,2.0,5.0,,2.0,,5.0,17.0,,,,1.0,,86.0
5,"Lade, Brendon",9,8,4,13,2,3.0,15.0,,,3.0,,1.0,,,,6.0,7.0,2.0,4.0,1.0,,2.0,94.0
22,"Mahoney, Josh",3,2,5,8,1,,,,,1.0,1.0,,1.0,,,4.0,5.0,1.0,1.0,3.0,,3.0,63.0
3,"Montgomery, Brett",2,1,3,5,,,,2.0,,1.0,,1.0,,,,,5.0,,,2.0,,1.0,84.0
15,"Pickett, Byron",15,5,2,17,4,,,2.0,2.0,5.0,2.0,1.0,,1.0,,2.0,13.0,,2.0,2.0,2.0,1.0,94.0
1,"Primus, Matthew",4,4,7,11,2,1.0,6.0,1.0,,2.0,3.0,,6.0,,,9.0,3.0,1.0,3.0,2.0,,1.0,70.0
16,"Tredrea, Warren",17,12,5,22,7,1.0,,2.0,,2.0,,2.0,1.0,,3.0,9.0,13.0,2.0,5.0,1.0,,2.0,91.0
2,"Wakelin, Darryl",6,6,8,14,,,,3.0,,1.0,,3.0,2.0,,,5.0,9.0,,,2.0,1.0,,100.0
42,"Walsh, Peter",10,5,7,17,,,,1.0,1.0,6.0,2.0,1.0,,,,2.0,15.0,,,3.0,3.0,2.0,73.0
4,"Wanganeen, Gavin",8,1,11,19,,,,1.0,4.0,,2.0,,,,,7.0,11.0,,,1.0,5.0,,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,217,101,147,364,29,14.0,31.0,30.0,33.0,63.0,34.0,40.0,21.0,14.0,6.0,120.0,244.0,10.0,23.0,41.0,28.0,20.0,
Opposition,Opposition,181,97,111,292,10,11.0,29.0,39.0,35.0,41.0,27.0,40.0,14.0,21.0,,87.0,205.0,8.0,18.0,29.0,9.0,8.0,
