Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Bateman, Chance",27y 34d,109 (51-0-58 46.79%),33 (0.30),←,
14,"Birchall, Grant",20y 179d,57 (33-0-24 57.89%),6 (0.11),←,
30,"Brown, Campbell",24y 332d,113 (52-0-61 46.02%),40 (0.35),←,
39,"Campbell, Robert",26y 53d,95 (49-0-46 51.58%),23 (0.24),←,
24,"Croad, Trent",28y 138d,214 (101-1-112 47.43%),189 (0.88),176 (81-1-94 46.31%),129 (0.73)
8,"Ellis, Xavier",20y 148d,30 (21-0-9 70.00%),5 (0.17),←,
23,"Franklin, Lance",21y 177d,73 (36-0-37 49.32%),202 (2.77),←,
27,"Gilham, Stephen",23y 327d,46 (31-0-15 67.39%),1 (0.02),45 (31-0-14 68.89%),1 (0.02)
18,"Guerra, Brent",26y 57d,148 (101-0-47 68.24%),89 (0.60),52 (32-0-20 61.54%),6 (0.12)
15,"Hodge, Luke",24y 40d,125 (58-0-67 46.40%),89 (0.71),←,
4,"Ladson, Rick",24y 158d,91 (42-0-49 46.15%),36 (0.40),←,
3,"Lewis, Jordan",22y 92d,75 (35-0-40 46.67%),22 (0.29),←,
5,"Mitchell, Sam",25y 287d,125 (59-0-66 47.20%),21 (0.17),←,
29,"Murphy, Tom",22y 128d,24 (11-0-13 45.83%),3 (0.13),←,
7,"Osborne, Michael",25y 362d,93 (41-0-52 44.09%),43 (0.46),←,
33,"Rioli, Cyril",19y 11d,17 (13-0-4 76.47%),15 (0.88),←,
2,"Roughead, Jarryd",21y 184d,75 (39-0-36 52.00%),112 (1.49),←,
12,"Sewell, Brad",24y 174d,77 (35-0-42 45.45%),9 (0.12),←,
44,"Stokes, Cameron",19y 23d,5 (4-0-1 80.00%),3 (0.60),←,
13,"Taylor, Simon",25y 342d,62 (31-0-31 50.00%),15 (0.24),←,
22,"Tuck, Travis",20y 322d,9 (5-0-4 55.56%),1 (0.11),←,
6,"Williams, Mark",25y 103d,90 (36-0-54 40.00%),210 (2.33),←,
Totals,Totals,23y 233d,1753 (884-1-868 50.43%),1167 (0.67),,
C,"Clarkson, Alastair",40y 89d,85 (41-0-44 48.24%),,←,
