Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Allan, Ben",19,6,5,24,,,,,,,,,1.0,,,,,,,,,,
4,"Collins, Andrew",5,3,5,10,,1.0,,2.0,,,,,2.0,,,,,,,,,,
3,"Condon, Anthony",10,4,8,18,,,,4.0,,,,,,3.0,,,,,,,,,
14,"Dear, Greg",12,1,6,18,,,10.0,3.0,,,,,5.0,3.0,,,,,,,,,
19,"Dunstall, Jason",21,17,3,24,12,8.0,,,,,,,3.0,1.0,2.0,,,,,,,,
16,"Gowers, Andrew",17,7,5,22,,1.0,2.0,1.0,,,,,,2.0,,,,,,,,,
6,"Hall, Tony",22,9,12,34,3,,,2.0,,,,,2.0,3.0,3.0,,,,,,,,
17,"Hudson, Paul",16,5,4,20,3,3.0,,1.0,,,,,1.0,2.0,,,,,,,,,
11,"Jarman, Darren",17,6,4,21,1,1.0,,3.0,,,,,1.0,1.0,,,,,,,,,
1,"Jencke, Ray",8,3,5,13,,1.0,,3.0,,,,,,1.0,,,,,,,,,
32,"Johnston, Michael",8,1,,8,1,,,3.0,,,,,,,,,,,,,,,
24,"Langford, Chris",8,1,2,10,,,,,,,,,,,,,,,,,,,
12,"Lawrence, Stephen",2,1,1,3,,1.0,3.0,1.0,,,,,,4.0,,,,,,,,,
28,"McDonald, Alex",11,,4,15,,,,,,,,,,2.0,,,,,,,,,
2,"Mew, Chris",13,8,6,19,,1.0,,3.0,,,,,2.0,1.0,,,,,,,,,
35,"Morrissey, James",9,4,1,10,4,2.0,,4.0,,,,,2.0,3.0,,,,,,,,,
44,"Platten, John",22,4,6,28,3,3.0,,3.0,,,,,2.0,3.0,1.0,,,,,,,,
18,"Pritchard, Darrin",13,6,4,17,,,,,,,,,1.0,1.0,,,,,,,,,
25,"Taylor, Jason",12,8,3,15,2,,3.0,1.0,,,,,,6.0,,,,,,,,,
41,"Taylor, Richard",9,2,8,17,3,,,3.0,,,,,2.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,254,96,92,346,32,24.0,18.0,37.0,,,,,24.0,36.0,6.0,,,,,,,,
Opposition,Opposition,153,53,93,246,8,8.0,18.0,19.0,,,,,32.0,24.0,,,,,,,,,
