Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
22,"Breust, Luke",29y 314d,220 (151-1-68 68.86%),408 (1.85),←,
9,"Burgoyne, Shaun",37y 335d,389 (256-2-131 66.07%),301 (0.77),232 (159-2-71 68.97%),130 (0.56)
18,"Ceglar, Jonathon",29y 219d,89 (58-0-31 65.17%),41 (0.46),←,
46,"Cousins, James",22y 185d,25 (10-0-15 40.00%),10 (0.40),←,
30,"Day, Will",19y 107d,11 (2-0-9 18.18%),1 (0.09),←,
12,"Frawley, James",32y,239 (93-1-145 39.12%),24 (0.10),100 (59-0-41 59.00%),6 (0.06)
8,"Frost, Sam",27y 23d,107 (41-0-66 38.32%),8 (0.07),16 (5-0-11 31.25%),
44,"Greaves, Damon",20y 148d,3 (1-0-2 33.33%),,←,
19,"Gunston, Jack",28y 340d,208 (131-1-76 63.22%),398 (1.91),194 (126-1-67 65.21%),378 (1.95)
15,"Hardwick, Blake",23y 228d,82 (41-1-40 50.61%),6 (0.07),←,
2,"Lewis, Mitch",21y 342d,22 (8-0-14 36.36%),25 (1.14),←,
7,"McEvoy, Ben",31y 71d,222 (124-3-95 56.53%),88 (0.40),131 (73-1-57 56.11%),61 (0.47)
3,"Mitchell, Tom",27y 112d,128 (72-1-55 56.64%),63 (0.49),63 (30-1-32 48.41%),25 (0.40)
36,"Moore, Dylan",21y 47d,10 (3-0-7 30.00%),4 (0.40),←,
1,"Morrison, Harry",21y 313d,42 (20-0-22 47.62%),5 (0.12),←,
23,"OBrien, Tim",26y 176d,78 (44-1-33 57.05%),61 (0.78),←,
10,"OMeara, Jaeger",26y 210d,104 (49-0-55 47.12%),56 (0.54),60 (31-0-29 51.67%),29 (0.48)
28,"Puopolo, Paul",32y 293d,196 (136-0-60 69.39%),185 (0.94),←,
14,"Scrimshaw, Jack",22y 16d,27 (10-0-17 37.04%),,23 (10-0-13 43.48%),
26,"Shiels, Liam",29y 144d,221 (145-1-75 65.84%),81 (0.37),←,
24,"Stratton, Ben",31y 203d,202 (133-1-68 66.09%),2 (0.01),←,
20,"Wingard, Chad",27y 53d,178 (89-1-88 50.28%),262 (1.47),31 (13-0-18 41.94%),30 (0.97)
Totals,Totals,26y 309d,2803 (1617-14-1172 57.69%),2029 (0.72),,
C,"Clarkson, Alastair",52y 146d,368 (221-2-145 60.33%),,←,
