Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
30,"Bayes, Mark",25y 40d,139 (67-1-71 48.56%),115 (0.83),←,
13,"Brunton, Neil",23y 112d,8 (3-0-5 37.50%),,←,
7,"Carroll, Dennis",31y 169d,208 (96-1-111 46.39%),109 (0.52),←,
4,"Doolan, Ben",19y 105d,18 (7-1-10 41.67%),4 (0.22),←,
40,"Dunkley, Andrew",23y 300d,3 (1-0-2 33.33%),,←,
48,"Gray, Troy",19y 58d,1 (0-0-1 0.00%),,←,
47,"Higgins, Leon",23y 302d,79 (30-1-48 38.61%),62 (0.78),←,
31,"Holmes, Darren",21y 234d,12 (4-1-7 37.50%),1 (0.08),←,
14,"Kelly, Paul",22y 271d,35 (10-1-24 30.00%),17 (0.49),←,
1,"Lawson, Jamie",20y 202d,21 (8-1-12 40.48%),13 (0.62),←,
3,"Lewis, Dale",22y 356d,29 (9-1-19 32.76%),35 (1.21),←,
16,"McGovern, Andrew",24y 17d,5 (2-0-3 40.00%),3 (0.60),←,
17,"McKellar, Allan",25y 101d,46 (18-0-28 39.13%),15 (0.33),1 (0-0-1 0.00%),
10,"Mitchell, Barry",26y 139d,153 (69-1-83 45.42%),203 (1.33),←,
35,"Murphy, David",29y 245d,137 (61-0-76 44.53%),88 (0.64),←,
18,"Nettelbeck, Craig",19y 334d,25 (8-1-16 34.00%),15 (0.60),←,
15,"Strooper, David",24y 59d,48 (16-0-32 33.33%),43 (0.90),5 (2-0-3 40.00%),15 (3.00)
12,"Thripp, Terry",28y 176d,74 (33-0-41 44.59%),43 (0.58),←,
2,"Tunbridge, Brad",28y 89d,29 (9-1-19 32.76%),9 (0.31),←,
20,"West, Jim",26y 12d,35 (8-0-27 22.86%),52 (1.49),←,
Totals,Totals,24y 111d,1105 (459-11-635 41.54%),827 (0.75),,
C,"Buckenara, Gary",33y 296d,5 (2-0-3 40.00%),,←,
