Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
22,"Breust, Luke",31y 135d,240 (157-2-81 65.83%),444 (1.85),←,
8,"Frost, Sam",28y 210d,131 (50-2-79 38.93%),8 (0.06),40 (14-2-24 37.50%),
24,"Grainger-Barras, Denver",19y 343d,7 (4-1-2 64.29%),,←,
19,"Gunston, Jack",30y 161d,211 (133-1-77 63.27%),404 (1.91),197 (128-1-68 65.23%),384 (1.95)
15,"Hardwick, Blake",25y 49d,104 (50-2-52 49.04%),6 (0.06),←,
9,"Jiath, Changkuoth",22y 286d,25 (8-0-17 32.00%),,←,
2,"Lewis, Mitch",23y 163d,38 (14-2-22 39.47%),55 (1.45),←,
31,"Macdonald, Connor",19y 72d,2 (2-0-0 100.00%),1 (0.50),←,
32,"Maginness, Finn",21y 31d,5 (3-0-2 60.00%),1 (0.20),←,
7,"McEvoy, Ben",32y 258d,245 (132-5-108 54.90%),100 (0.41),154 (81-3-70 53.57%),73 (0.47)
3,"Mitchell, Tom",28y 299d,152 (81-3-68 54.28%),71 (0.47),87 (39-3-45 46.55%),33 (0.38)
13,"Moore, Dylan",22y 234d,32 (11-1-20 35.94%),34 (1.06),←,
1,"Morrison, Harry",23y 134d,59 (27-1-31 46.61%),12 (0.20),←,
11,"Nash, Conor",23y 241d,31 (16-1-14 53.23%),14 (0.45),←,
44,"Newcombe, Jai",20y 236d,9 (5-2-2 66.67%),3 (0.33),←,
10,"OMeara, Jaeger",28y 31d,124 (57-2-65 46.77%),61 (0.49),80 (39-2-39 50.00%),34 (0.43)
21,"Phillips, Tom",25y 323d,113 (60-4-49 54.87%),57 (0.50),24 (9-2-13 41.67%),13 (0.54)
37,"Reeves, Ned",23y 146d,7 (3-1-3 50.00%),1 (0.14),←,
14,"Scrimshaw, Jack",23y 203d,49 (18-1-30 37.76%),4 (0.08),45 (18-1-26 41.11%),4 (0.09)
6,"Sicily, James",27y 79d,95 (52-1-42 55.26%),58 (0.61),←,
25,"Ward, Josh",18y 221d,2 (2-0-0 100.00%),1 (0.50),←,
20,"Wingard, Chad",28y 240d,196 (97-2-97 50.00%),278 (1.42),49 (21-1-27 43.88%),46 (0.94)
5,"Worpel, James",23y 61d,70 (31-2-37 45.71%),26 (0.37),←,
Totals,Totals,24y 324d,1947 (1013-36-898 52.03%),1639 (0.84),,
C,"Mitchell, Sam",39y 165d,2 (2-0-0 100.00%),,←,
