Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",28y 296d,216 (95-0-121 43.98%),152 (0.70),←,
3,"Deledio, Brett",19y 360d,46 (21-0-25 45.65%),19 (0.41),←,
41,"Foley, Nathan",21y 217d,30 (12-0-18 40.00%),5 (0.17),←,
2,"Gaspar, Darren",30y 328d,226 (97-0-129 42.92%),23 (0.10),205 (90-0-115 43.90%),22 (0.11)
43,"Howat, Cameron",22y 73d,8 (3-0-5 37.50%),5 (0.63),←,
31,"Hyde, Chris",24y 247d,72 (21-0-51 29.17%),24 (0.33),←,
17,"Johnson, Kane",29y 29d,183 (82-0-101 44.81%),68 (0.37),79 (27-0-52 34.18%),24 (0.30)
27,"Krakouer, Andrew",24y 68d,96 (33-0-63 34.38%),99 (1.03),←,
38,"McGuane, Luke",20y 60d,5 (0-0-5 0.00%),,←,
40,"Moore, Kelvin",23y 19d,20 (1-0-19 5.00%),7 (0.35),←,
1,"Newman, Chris",24y 330d,92 (31-0-61 33.70%),10 (0.11),←,
26,"Pattison, Adam",21y 39d,20 (10-0-10 50.00%),3 (0.15),←,
15,"Pettifer, Kayne",25y 81d,84 (35-0-49 41.67%),91 (1.08),←,
6,"Polak, Graham",22y 301d,76 (40-0-36 52.63%),9 (0.12),3 (0-0-3 0.00%),
14,"Polo, Dean",20y 251d,20 (9-0-11 45.00%),6 (0.30),←,
4,"Raines, Andrew",21y 36d,32 (14-0-18 43.75%),1 (0.03),←,
12,"Richardson, Matthew",32y 25d,237 (103-0-134 43.46%),698 (2.95),←,
25,"Schulz, Jay",21y 360d,40 (13-0-27 32.50%),38 (0.95),←,
5,"Simmonds, Troy",28y 274d,148 (73-0-75 49.32%),110 (0.74),44 (21-0-23 47.73%),44 (1.00)
30,"Tambling, Richard",20y 213d,36 (18-0-18 50.00%),26 (0.72),←,
32,"Tivendale, Greg",27y 359d,169 (69-0-100 40.83%),114 (0.67),←,
21,"Tuck, Shane",25y 110d,50 (21-0-29 42.00%),23 (0.46),←,
Totals,Totals,24y 152d,1906 (801-0-1105 42.03%),1531 (0.80),,
C,"Wallace, Terry",48y 121d,195 (100-2-93 51.79%),,47 (21-0-26 44.68%),
