Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Bateman, Chance",16,3,7,23,,,,2.0,2.0,6.0,2.0,3.0,4.0,,2.0,10.0,12.0,,,1.0,1.0,1.0,74.0
14,"Birchall, Grant",1,,8,9,,,,2.0,,1.0,,2.0,,1.0,,2.0,6.0,,,2.0,,,95.0
20,"Boyle, Tim",5,2,1,6,1,,,1.0,,1.0,1.0,2.0,,1.0,,2.0,4.0,,,,,,66.0
30,"Brown, Campbell",6,3,4,10,,,,,1.0,2.0,,,,,,3.0,7.0,1.0,,1.0,1.0,1.0,100.0
39,"Campbell, Robert",2,2,7,9,,,23.0,3.0,1.0,1.0,,1.0,,1.0,,5.0,3.0,1.0,,2.0,,1.0,56.0
25,"Clarke, Tim",11,5,7,18,1,2.0,,3.0,1.0,1.0,1.0,2.0,2.0,1.0,,8.0,11.0,1.0,1.0,1.0,,1.0,86.0
24,"Croad, Trent",3,,5,8,,,,2.0,3.0,,,2.0,,1.0,,1.0,6.0,,,1.0,,,95.0
8,"Ellis, Xavier",7,3,10,17,,,1.0,5.0,1.0,1.0,1.0,3.0,3.0,2.0,,5.0,13.0,,,2.0,,,81.0
23,"Franklin, Lance",16,10,2,18,9,5.0,1.0,2.0,,1.0,,4.0,,4.0,3.0,12.0,6.0,5.0,10.0,,,1.0,100.0
27,"Gilham, Stephen",8,6,10,18,,,,1.0,2.0,,1.0,1.0,1.0,,,5.0,12.0,,,,1.0,,98.0
15,"Hodge, Luke",13,2,9,22,3,,,3.0,1.0,8.0,6.0,4.0,2.0,3.0,,9.0,14.0,,2.0,2.0,1.0,,64.0
36,"Kennedy, Josh",5,4,8,13,,,,7.0,2.0,1.0,2.0,3.0,,,,4.0,9.0,,,,3.0,,63.0
4,"Ladson, Rick",6,1,7,13,,,,1.0,1.0,1.0,,,,,,4.0,9.0,,,1.0,,1.0,91.0
3,"Lewis, Jordan",14,5,14,28,,,,1.0,4.0,7.0,4.0,3.0,,2.0,1.0,10.0,18.0,,,3.0,1.0,,84.0
5,"Mitchell, Sam",3,,10,13,,,,2.0,,3.0,7.0,2.0,4.0,1.0,,12.0,2.0,,,1.0,,,86.0
35,"Morton, Jarryd",5,3,8,13,,,,2.0,2.0,1.0,,2.0,,2.0,,2.0,12.0,2.0,,,,,70.0
7,"Osborne, Michael",6,2,12,18,1,1.0,,1.0,,2.0,,3.0,1.0,2.0,,7.0,11.0,,1.0,2.0,,,82.0
33,"Rioli, Cyril",9,5,5,14,,3.0,,4.0,,4.0,,3.0,1.0,,,5.0,9.0,1.0,1.0,1.0,,1.0,88.0
2,"Roughead, Jarryd",10,5,5,15,3,2.0,,2.0,2.0,3.0,2.0,2.0,,,,6.0,9.0,1.0,3.0,,,1.0,100.0
13,"Taylor, Simon",3,5,9,12,,,15.0,2.0,,2.0,3.0,1.0,1.0,,,6.0,7.0,1.0,,,,2.0,47.0
6,"Williams, Mark",10,4,5,15,,,,3.0,,4.0,3.0,2.0,,1.0,,6.0,9.0,,1.0,,1.0,2.0,83.0
11,"Young, Clinton",15,9,3,18,1,1.0,,5.0,4.0,5.0,1.0,2.0,2.0,1.0,,4.0,14.0,,2.0,2.0,2.0,1.0,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,174,79,156,330,19,16.0,40.0,54.0,27.0,55.0,34.0,47.0,21.0,23.0,6.0,128.0,203.0,13.0,21.0,22.0,11.0,13.0,
Opposition,Opposition,222,140,115,337,12,7.0,27.0,57.0,34.0,42.0,21.0,41.0,23.0,21.0,,103.0,236.0,13.0,10.0,32.0,10.0,8.0,
