North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Atley, Shaun",8,2.0,8,16,2.0,,,3.0,1.0,5.0,,3.0,,1.0,,2,15,,,1.0,,,70.0
50,"Brown, Ben",7,2.0,5,12,1.0,1.0,6.0,1.0,,3.0,1.0,2.0,,1.0,,7,6,,1.0,3.0,,,86.0
13,"Clarke, Ryan",6,3.0,15,21,,,,2.0,,2.0,2.0,3.0,1.0,,,9,11,,,2.0,,1.0,65.0
10,"Cunnington, Ben",5,1.0,15,20,,1.0,,1.0,,1.0,7.0,1.0,,1.0,,14,7,1.0,1.0,1.0,,,73.0
14,"Dumont, Trent",12,3.0,12,24,,,,2.0,3.0,4.0,3.0,6.0,,,,8,16,1.0,,2.0,,,81.0
27,"Garner, Taylor",8,3.0,6,14,,,,2.0,,2.0,,3.0,,1.0,,3,10,1.0,,2.0,1.0,,76.0
43,"Gibson, Sam",10,4.0,15,25,1.0,2.0,,4.0,1.0,1.0,2.0,4.0,,1.0,,10,15,,1.0,1.0,,1.0,83.0
22,"Goldstein, Todd",5,,9,14,,,33.0,4.0,,3.0,1.0,2.0,,,,4,10,,,2.0,,1.0,87.0
6,"Hansen, Lachlan",6,4.0,8,14,1.0,,,2.0,1.0,1.0,,4.0,,2.0,,6,8,,1.0,1.0,,,86.0
4,"Higgins, Shaun",12,5.0,9,21,1.0,1.0,,1.0,1.0,6.0,5.0,3.0,2.0,3.0,,8,13,,,,,,80.0
8,"Hrovat, Nathan",4,,13,17,,,,3.0,,1.0,3.0,,1.0,,,9,8,,,1.0,1.0,,65.0
34,"Macmillan, Jamie",17,5.0,9,26,,1.0,,1.0,6.0,4.0,1.0,3.0,,,,7,16,,,2.0,3.0,,90.0
11,"McDonald, Luke",11,5.0,7,18,,1.0,,3.0,4.0,3.0,1.0,2.0,,1.0,,2,14,,1.0,2.0,,1.0,78.0
17,"Mullett, Aaron",9,2.0,12,21,,,,1.0,3.0,,1.0,3.0,1.0,1.0,,4,13,,,2.0,,,87.0
25,"Tarrant, Robbie",15,8.0,9,24,,,,2.0,5.0,2.0,2.0,5.0,3.0,2.0,,9,16,1.0,,2.0,,,95.0
16,"Thompson, Scott",9,4.0,9,18,,,,3.0,7.0,,,4.0,1.0,,,7,8,,,7.0,,,85.0
28,"Turner, Kayne",4,3.0,5,9,,1.0,,3.0,,1.0,,1.0,2.0,,,7,4,2.0,,2.0,,1.0,78.0
33,"Vickers-Willis, Ed",7,2.0,5,12,,,,2.0,4.0,1.0,,1.0,,1.0,,1,11,,,8.0,,,91.0
30,"Waite, Jarrad",6,3.0,6,12,1.0,3.0,,1.0,,,,1.0,,1.0,,4,7,,3.0,3.0,,,93.0
2,"Williams, Marley",5,2.0,13,18,,,,2.0,2.0,,,1.0,1.0,,,6,13,,,1.0,,1.0,85.0
32,"Wood, Mason",5,2.0,9,14,2.0,1.0,,,,1.0,,3.0,,,,6,9,1.0,,,,1.0,81.0
7,"Ziebell, Jack",16,,8,24,,,,5.0,2.0,5.0,2.0,7.0,2.0,1.0,,11,14,,,,,1.0,86.0
Totals,Totals,187,63.0,207,394,9.0,12.0,39.0,48.0,40.0,46.0,31.0,62.0,14.0,17.0,,144,244,7.0,8.0,45.0,5.0,8.0,
Opposition,Opposition,244,120.0,189,433,14.0,17.0,28.0,75.0,31.0,58.0,41.0,65.0,17.0,14.0,6.0,139,289,13.0,15.0,46.0,15.0,10.0,
