Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",26y 293d,173 (76-0-97 43.93%),141 (0.82),←,
7,"Brown, Nathan",27y 59d,160 (70-3-87 44.69%),241 (1.51),23 (6-0-17 26.09%),35 (1.52)
9,"Campbell, Wayne",32y 199d,278 (123-1-154 44.42%),161 (0.58),←,
6,"Chaffey, Mark",27y 339d,146 (60-0-86 41.10%),32 (0.22),←,
24,"Coughlan, Mark",22y 355d,52 (17-0-35 32.69%),28 (0.54),←,
3,"Deledio, Brett",17y 357d,3 (2-0-1 66.67%),,←,
2,"Gaspar, Darren",28y 325d,198 (87-0-111 43.94%),23 (0.12),177 (80-0-97 45.20%),22 (0.12)
34,"Graham, Mark",32y 28d,226 (105-2-119 46.90%),62 (0.27),3 (2-0-1 66.67%),1 (0.33)
33,"Hartigan, Brent",20y 3d,21 (6-0-15 28.57%),2 (0.10),←,
31,"Hyde, Chris",22y 244d,33 (6-0-27 18.18%),6 (0.18),←,
23,"Jackson, Daniel",18y 350d,9 (2-0-7 22.22%),,←,
39,"Kellaway, Andrew",29y 138d,144 (63-0-81 43.75%),23 (0.16),←,
13,"Knobel, Trent",24y 322d,57 (32-1-24 57.02%),9 (0.16),3 (2-0-1 66.67%),1 (0.33)
27,"Krakouer, Andrew",22y 65d,59 (16-0-43 27.12%),58 (0.98),←,
35,"Newman, Chris",22y 327d,57 (16-0-41 28.07%),7 (0.12),←,
15,"Pettifer, Kayne",23y 78d,40 (16-0-24 40.00%),29 (0.73),←,
4,"Raines, Andrew",19y 33d,2 (1-0-1 50.00%),,←,
12,"Richardson, Matthew",30y 22d,197 (86-0-111 43.65%),590 (2.99),←,
5,"Simmonds, Troy",26y 271d,107 (54-0-53 50.47%),67 (0.63),3 (2-0-1 66.67%),1 (0.33)
10,"Stafford, Greg",30y 226d,178 (79-1-98 44.66%),111 (0.62),48 (17-0-31 35.42%),53 (1.10)
32,"Tivendale, Greg",25y 356d,128 (51-0-77 39.84%),93 (0.73),←,
21,"Tuck, Shane",23y 107d,6 (2-0-4 33.33%),3 (0.50),←,
Totals,Totals,25y 105d,2274 (970-8-1296 42.66%),1686 (0.74),,
C,"Wallace, Terry",46y 118d,151 (81-2-68 54.30%),,3 (2-0-1 66.67%),
