Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Adams, Marcus",12,5,3,15,,,,2.0,3.0,,,1.0,,,,5.0,7.0,,,3.0,,,89.0
4,"Ah Chee, Callum",4,3,8,12,1,,,,,,,2.0,,,,9.0,3.0,2.0,1.0,,,,86.0
31,"Andrews, Harris",13,10,4,17,,,,1.0,5.0,2.0,1.0,,,,,3.0,13.0,2.0,,3.0,,,96.0
33,"Bailey, Zac",14,7,12,26,,1.0,,1.0,2.0,3.0,4.0,4.0,,1.0,,7.0,19.0,,2.0,1.0,,1.0,78.0
14,"Birchall, Grant",14,9,7,21,,,,,4.0,,,1.0,,,,3.0,15.0,,,1.0,,,81.0
23,"Cameron, Charlie",12,11,2,14,3,5.0,,1.0,,,,2.0,,,,1.0,13.0,,8.0,,,,87.0
18,"Coleman, Keidean",,,,,,,,,,,,,,,,,,,,,,,
3,"Daniher, Joe",13,7,3,16,2,,3.0,1.0,3.0,5.0,1.0,2.0,1.0,,,6.0,10.0,3.0,2.0,4.0,,,91.0
27,"Gardiner, Darcy",9,5,3,12,,,,1.0,2.0,,,2.0,2.0,1.0,,6.0,7.0,1.0,,8.0,,,85.0
30,"Hipwood, Eric",7,3,2,9,1,1.0,,,,2.0,,3.0,2.0,1.0,,5.0,4.0,2.0,2.0,2.0,,1.0,90.0
35,"Lester, Ryan",6,4,5,11,,,,1.0,2.0,,,1.0,,,,5.0,7.0,1.0,,3.0,,,87.0
17,"Lyons, Jarryd",21,9,8,29,1,,,2.0,2.0,9.0,6.0,1.0,1.0,,2.0,11.0,18.0,1.0,1.0,1.0,,1.0,84.0
36,"Mathieson, Rhys",11,1,7,18,1,,,3.0,1.0,1.0,5.0,4.0,,1.0,,13.0,7.0,1.0,,,,,74.0
11,"McCarthy, Lincoln",7,1,3,10,1,1.0,,2.0,,3.0,,2.0,,2.0,,4.0,5.0,,1.0,1.0,1.0,2.0,81.0
6,"McCluggage, Hugh",17,6,10,27,1,,,5.0,,8.0,1.0,4.0,1.0,2.0,1.0,8.0,19.0,,,,,2.0,79.0
46,"McInerney, Oscar",4,4,4,8,1,,15.0,3.0,1.0,1.0,2.0,3.0,3.0,,,5.0,4.0,,1.0,2.0,,,77.0
25,"McStay, Daniel",5,5,3,8,1,,,2.0,,2.0,,,1.0,,,5.0,4.0,2.0,1.0,1.0,,1.0,71.0
20,"Prior, Jaxon",9,5,1,10,1,,,3.0,1.0,2.0,2.0,,,,,4.0,6.0,1.0,2.0,1.0,,,72.0
10,"Rich, Daniel",28,10,3,31,,1.0,,3.0,7.0,4.0,1.0,3.0,1.0,1.0,3.0,6.0,21.0,1.0,,2.0,,,83.0
2,"Robertson, Deven",3,2,6,9,,,,3.0,,,,1.0,,1.0,,2.0,6.0,,,3.0,,,66.0
5,"Robinson, Mitch",15,3,9,24,,,,2.0,5.0,2.0,5.0,6.0,3.0,,,12.0,11.0,,,1.0,,,81.0
37,"Starcevich, Brandon",7,6,5,12,,,,3.0,1.0,,1.0,,,,,4.0,9.0,1.0,,1.0,,1.0,80.0
15,"Zorko, Dayne",12,3,9,21,,1.0,,5.0,1.0,5.0,5.0,1.0,1.0,1.0,,11.0,10.0,,1.0,1.0,,3.0,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,243,119,117,360,14,11.0,18.0,44.0,40.0,49.0,34.0,43.0,16.0,11.0,6.0,135.0,218.0,18.0,22.0,39.0,1.0,12.0,
Opposition,Opposition,184,74,159,343,10,11.0,52.0,40.0,33.0,52.0,33.0,51.0,11.0,16.0,,121.0,215.0,8.0,18.0,47.0,11.0,9.0,
