Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Barnes, John",8.0,5.0,6,14,1.0,,19.0,1.0,,,,,2.0,2.0,,,,,,,,,
9,"Breuer, Shayne",9.0,3.0,5,14,2.0,,,1.0,,,,,1.0,,,,,,,,,,
16,"Brownless, Bill",8.0,5.0,2,10,2.0,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,
8,"Burns, Ronnie",8.0,1.0,7,15,1.0,3.0,,1.0,,,,,,3.0,,,,,,,,,
2,"Colbert, Leigh",18.0,8.0,7,25,1.0,,1.0,3.0,,,,,1.0,2.0,3.0,,,,,,,,
7,"Couch, Paul",10.0,3.0,6,16,,,,,,,,,,2.0,,,,,,,,,
36,"Graham, Ben",9.0,4.0,10,19,,,,,,,,,1.0,,,,,,,,,,
19,"Hall, Derek",10.0,10.0,10,20,,1.0,,,,,,,1.0,2.0,,,,,,,,,
32,"Hocking, Garry",9.0,3.0,17,26,,,,,,,,,1.0,2.0,,,,,,,,,
4,"Lord, Aaron",3.0,,4,7,,,,,,,,,1.0,,,,,,,,,,
18,"Lynch, Paul",,,1,1,,,,,,,,,,,,,,,,,,,
21,"Mansfield, Michael",9.0,7.0,8,17,1.0,,,,,,,,,1.0,,,,,,,,,
17,"McGrath, Tim",12.0,4.0,6,18,,,,2.0,,,,,2.0,2.0,,,,,,,,,
28,"McKinnon, Martin",10.0,5.0,9,19,,1.0,,1.0,,,,,,1.0,,,,,,,,,
31,"Mensch, David",5.0,2.0,5,10,,,4.0,,,,,,,,,,,,,,,,
23,"Pickering, Liam",12.0,2.0,13,25,2.0,,,1.0,,,,,,,2.0,,,,,,,,
15,"Riccardi, Peter",14.0,5.0,9,23,4.0,2.0,,1.0,,,,,2.0,,1.0,,,,,,,,
27,"Sanderson, Brenton",12.0,2.0,9,21,,,1.0,3.0,,,,,2.0,1.0,,,,,,,,,
12,"Sholl, Brad",15.0,4.0,14,29,,,,1.0,,,,,1.0,,,,,,,,,,
26,"Stoneham, Barry",4.0,2.0,3,7,1.0,,4.0,,,,,,1.0,1.0,,,,,,,,,
10,"Tanner, Grant",9.0,8.0,6,15,1.0,1.0,,1.0,,,,,,2.0,,,,,,,,,
Totals,Totals,194.0,83.0,157,351,16.0,10.0,29.0,17.0,,,,,17.0,22.0,6.0,,,,,,,,
Opposition,Opposition,180.0,58.0,83,263,12.0,16.0,31.0,31.0,,,,,22.0,17.0,,,,,,,,,
