Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
30,"Bayes, Mark",26y 26d,156 (68-2-86 44.23%),118 (0.76),←,
13,"Brunton, Neil",24y 97d,27 (4-1-22 16.67%),4 (0.15),←,
21,"Bryce, Paul",24y 272d,76 (33-2-41 44.74%),29 (0.38),2 (0-0-2 0.00%),
12,"Considine, Ed",24y 203d,51 (32-0-19 62.75%),13 (0.25),2 (0-0-2 0.00%),1 (0.50)
5,"Daniels, Jayson",22y 50d,76 (25-1-50 33.55%),19 (0.25),2 (0-0-2 0.00%),
6,"Dunkley, Andrew",24y 285d,20 (2-1-17 12.50%),,←,
11,"Kappler, Darren",28y 77d,105 (33-0-72 31.43%),78 (0.74),18 (3-0-15 16.67%),27 (1.50)
14,"Kelly, Paul",23y 256d,54 (11-2-41 22.22%),24 (0.44),←,
1,"Lawson, Jamie",21y 187d,36 (9-2-25 27.78%),23 (0.64),←,
3,"Lewis, Dale",23y 341d,46 (10-2-34 23.91%),49 (1.07),←,
33,"Malakellis, Tony",23y 17d,16 (5-0-11 31.25%),14 (0.88),2 (0-0-2 0.00%),2 (1.00)
16,"McGovern, Andrew",25y 3d,13 (3-1-9 26.92%),6 (0.46),←,
4,"McRae, Dean",24y 149d,83 (34-1-48 41.57%),25 (0.30),2 (0-0-2 0.00%),
8,"Minton-Connell, Simon",23y 349d,36 (10-0-26 27.78%),112 (3.11),17 (1-0-16 5.88%),62 (3.65)
44,"Osborne, Richard",28y 298d,189 (80-0-109 42.33%),416 (2.20),2 (0-0-2 0.00%),5 (2.50)
22,"Rose, Gavin",23y 193d,11 (1-1-9 13.64%),,←,
15,"Strooper, David",25y 44d,67 (17-1-49 26.12%),73 (1.09),24 (3-1-20 14.58%),45 (1.88)
2,"Tunbridge, Brad",29y 74d,47 (10-2-35 23.40%),16 (0.34),←,
10,"Watters, Scott",24y 75d,48 (30-2-16 64.58%),13 (0.27),2 (0-0-2 0.00%),
9,"Werner, Michael",23y 304d,42 (26-0-16 61.90%),61 (1.45),2 (0-0-2 0.00%),1 (0.50)
Totals,Totals,24y 275d,1199 (443-21-735 36.95%),1093 (0.91),,
C,"Buckenara, Gary",34y 281d,24 (3-1-20 14.58%),,←,
