North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Campbell, Matt",22y 81d,38 (21-1-16 56.58%),47 (1.24),←,
11,"Firrito, Michael",25y 136d,108 (56-1-51 52.31%),16 (0.15),←,
38,"Gibson, Josh",25y 30d,46 (23-0-23 50.00%),1 (0.02),←,
31,"Hale, David",24y 325d,104 (47-1-56 45.67%),82 (0.79),←,
6,"Hansen, Lachlan",20y 238d,16 (9-0-7 56.25%),4 (0.25),←,
39,"Harding, Leigh",27y 351d,114 (56-2-56 50.00%),139 (1.22),←,
29,"Harvey, Brent",30y 333d,267 (148-2-117 55.81%),308 (1.15),←,
21,"Jones, Corey",28y 45d,146 (71-1-74 48.97%),199 (1.36),←,
1,"McIntosh, Hamish",24y 220d,60 (26-1-33 44.17%),28 (0.47),←,
42,"McMahon, Scott",22y 314d,32 (19-0-13 59.38%),22 (0.69),←,
20,"Petrie, Drew",26y 179d,157 (77-2-78 49.68%),132 (0.84),←,
5,"Power, Sam",25y 284d,109 (40-3-66 38.07%),18 (0.17),25 (12-1-12 50.00%),2 (0.08)
30,"Pratt, Daniel",26y 22d,87 (45-0-42 51.72%),9 (0.10),84 (44-0-40 52.38%),8 (0.10)
3,"Rawlings, Brady",27y 306d,184 (95-1-88 51.90%),57 (0.31),←,
7,"Simpson, Adam",33y 55d,291 (167-2-122 57.73%),80 (0.27),←,
18,"Smith, Josh",23y 38d,4 (1-0-3 25.00%),,←,
9,"Swallow, Andrew",21y 314d,43 (20-0-23 46.51%),13 (0.30),←,
12,"Thomas, Lindsay",21y 43d,38 (19-1-18 51.32%),47 (1.24),←,
16,"Thompson, Scott",22y 338d,9 (1-1-7 16.67%),,←,
14,"Urquhart, Gavin",20y 329d,17 (8-0-9 47.06%),,←,
8,"Wells, Daniel",24y 68d,126 (63-2-61 50.79%),68 (0.54),←,
19,"Ziebell, Jack",18y 43d,3 (1-0-2 33.33%),,←,
Totals,Totals,24y 269d,1999 (1013-21-965 50.68%),1270 (0.64),,
C,"Laidley, Dani",42y 16d,140 (69-2-69 50.00%),,←,
