Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",24y 116d,144 (87-2-55 61.11%),189 (1.31),←,
3,"Bartel, Jimmy",24y 278d,131 (84-2-45 64.89%),83 (0.63),←,
24,"Blake, Mark",22y 364d,56 (44-0-12 78.57%),8 (0.14),←,
35,"Chapman, Paul",26y 307d,154 (90-2-62 59.09%),203 (1.32),←,
11,"Corey, Joel",26y 203d,174 (104-2-68 60.34%),54 (0.31),←,
44,"Enright, Corey",26y 359d,148 (86-2-60 58.78%),45 (0.30),←,
2,"Harley, Tom",30y 51d,182 (111-3-68 61.81%),10 (0.05),181 (110-3-68 61.60%),9 (0.05)
8,"Hunt, Josh",26y 177d,120 (77-1-42 64.58%),16 (0.13),←,
20,"Johnson, Steve",25y 65d,110 (72-2-36 66.36%),207 (1.88),←,
45,"Ling, Cameron",27y 193d,180 (109-3-68 61.39%),106 (0.59),←,
13,"Lonergan, Tom",24y 113d,21 (16-1-4 78.57%),39 (1.86),←,
4,"Mackie, Andrew",24y 31d,80 (60-0-20 75.00%),52 (0.65),←,
39,"Milburn, Darren",31y 145d,233 (131-1-101 56.44%),86 (0.37),←,
21,"Mooney, Cameron",28y 347d,166 (105-1-60 63.55%),203 (1.22),155 (95-1-59 61.61%),201 (1.30)
6,"Ottens, Brad",28y 226d,202 (105-1-96 52.23%),235 (1.16),73 (52-1-20 71.92%),83 (1.14)
32,"Prismall, Brent",22y 55d,25 (18-1-6 74.00%),15 (0.60),←,
33,"Rooke, Max",26y 263d,110 (64-2-44 59.09%),30 (0.27),←,
30,"Scarlett, Matthew",29y 94d,204 (121-2-81 59.80%),16 (0.08),←,
14,"Selwood, Joel",20y 104d,43 (40-0-3 93.02%),13 (0.30),←,
27,"Stokes, Mathew",23y 290d,50 (42-0-8 84.00%),78 (1.56),←,
7,"Taylor, Harry",22y 87d,19 (18-0-1 94.74%),3 (0.16),←,
5,"Varcoe, Travis",20y 150d,32 (29-0-3 90.63%),28 (0.88),←,
Totals,Totals,25y 232d,2584 (1613-28-943 62.42%),1719 (0.67),,
C,"Thompson, Mark",44y 293d,208 (121-3-84 58.89%),,←,
