Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
10,"Brayshaw, Angus",22y 208d,52 (26-0-26 50.00%),24 (0.46),←,
31,"Fritsch, Bayley",21y 242d,18 (12-0-6 66.67%),17 (0.94),←,
17,"Frost, Sam",24y 342d,63 (27-0-36 42.86%),8 (0.13),42 (22-0-20 52.38%),6 (0.14)
36,"Garlett, Jeff",29y 2d,177 (90-1-86 51.13%),311 (1.76),70 (33-0-37 47.14%),128 (1.83)
11,"Gawn, Max",26y 218d,93 (38-0-55 40.86%),48 (0.52),←,
4,"Harmes, James",22y 304d,63 (33-0-30 52.38%),40 (0.63),←,
1,"Hogan, Jesse",23y 174d,70 (32-0-38 45.71%),151 (2.16),←,
39,"Jetta, Neville",28y 174d,135 (49-2-84 37.04%),24 (0.18),←,
2,"Jones, Nathan",30y 197d,258 (79-3-176 31.20%),126 (0.49),←,
24,"Kennedy Harris, Jay",23y 137d,32 (12-0-20 37.50%),12 (0.38),←,
6,"Lewis, Jordan",32y 103d,301 (193-1-107 64.29%),155 (0.51),37 (24-0-13 64.86%),10 (0.27)
28,"McDonald, Oscar",22y 140d,56 (32-0-24 57.14%),,←,
25,"McDonald, Tom",25y 321d,140 (50-0-90 35.71%),71 (0.51),←,
30,"Neal-Bullen, Alex",22y 208d,53 (28-0-25 52.83%),46 (0.87),←,
13,"Oliver, Clayton",21y 14d,54 (31-0-23 57.41%),21 (0.39),←,
5,"Petracca, Christian",22y 213d,57 (30-0-27 52.63%),52 (0.91),←,
3,"Salem, Christian",23y 21d,64 (28-0-36 43.75%),19 (0.30),←,
44,"Smith, Joel",22y 161d,10 (5-0-5 50.00%),,←,
9,"Spargo, Charlie",18y 253d,12 (10-0-2 83.33%),12 (1.00),←,
12,"Tyson, Dom",25y 58d,101 (36-0-65 35.64%),44 (0.44),88 (35-0-53 39.77%),40 (0.45)
22,"Vandenberg, Aaron",26y 155d,29 (12-0-17 41.38%),17 (0.59),←,
23,"Vince, Bernie",32y 307d,229 (108-0-121 47.16%),113 (0.49),100 (40-0-60 40.00%),33 (0.33)
Totals,Totals,24y 346d,2067 (961-7-1099 46.49%),1311 (0.63),,
C,"Goodwin, Simon",41y 222d,42 (24-0-18 57.14%),,41 (24-0-17 58.54%),
