Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
16,"Bramble, Lachlan",23y 62d,1 (0-0-1 0.00%),,←,
22,"Breust, Luke",30y 221d,233 (154-1-78 66.31%),431 (1.85),←,
9,"Burgoyne, Shaun",38y 242d,398 (259-2-137 65.33%),301 (0.76),241 (162-2-77 67.63%),130 (0.54)
18,"Ceglar, Jonathon",30y 126d,95 (60-0-35 63.16%),43 (0.45),←,
24,"Cousins, James",23y 93d,33 (11-0-22 33.33%),12 (0.36),←,
12,"Day, Will",20y 15d,15 (4-0-11 26.67%),1 (0.07),←,
8,"Frost, Sam",27y 296d,120 (44-0-76 36.67%),8 (0.07),29 (8-0-21 27.59%),
15,"Hardwick, Blake",24y 135d,95 (44-1-50 46.84%),6 (0.06),←,
17,"Howe, Daniel",25y 198d,78 (41-1-36 53.21%),16 (0.21),←,
4,"Impey, Jarman",25y 346d,134 (67-0-67 50.00%),55 (0.41),59 (27-0-32 45.76%),21 (0.36)
29,"Jiath, Changkuoth",22y 7d,20 (5-0-15 25.00%),,←,
34,"Koschitzke, Jacob",20y 344d,12 (3-0-9 25.00%),17 (1.42),←,
7,"McEvoy, Ben",31y 344d,235 (127-3-105 54.68%),95 (0.40),144 (76-1-67 53.13%),68 (0.47)
3,"Mitchell, Tom",28y 20d,141 (75-1-65 53.55%),66 (0.47),76 (33-1-42 44.08%),28 (0.37)
36,"Moore, Dylan",21y 320d,23 (6-0-17 26.09%),20 (0.87),←,
11,"Nash, Conor",22y 327d,23 (11-0-12 47.83%),11 (0.48),←,
44,"Newcombe, Jai",19y 322d,2 (1-0-1 50.00%),,←,
23,"OBrien, Tim",27y 84d,89 (47-1-41 53.37%),68 (0.76),←,
10,"OMeara, Jaeger",27y 117d,114 (52-0-62 45.61%),57 (0.50),70 (34-0-36 48.57%),30 (0.43)
21,"Phillips, Tom",25y 44d,102 (54-2-46 53.92%),50 (0.49),13 (3-0-10 23.08%),6 (0.46)
14,"Scrimshaw, Jack",22y 289d,39 (12-0-27 30.77%),2 (0.05),35 (12-0-23 34.29%),2 (0.06)
26,"Shiels, Liam",30y 52d,233 (148-1-84 63.73%),85 (0.36),←,
20,"Wingard, Chad",27y 326d,188 (91-1-96 48.67%),268 (1.43),41 (15-0-26 36.59%),36 (0.88)
Totals,Totals,25y 363d,2423 (1316-14-1093 54.31%),1612 (0.67),,
C,"Clarkson, Alastair",53y 54d,381 (224-2-155 59.06%),,←,
