Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
16,"Brown, Nathan",19y 130d,6 (3-0-3 50.00%),2 (0.33),←,
18,"Clarke, Martin",20y 164d,16 (9-0-7 56.25%),4 (0.25),←,
32,"Cloke, Travis",21y 51d,61 (32-0-29 52.46%),66 (1.08),←,
29,"Cook, Ryan",20y 69d,4 (3-0-1 75.00%),,←,
1,"Davis, Leon",26y 313d,145 (69-0-76 47.59%),180 (1.24),←,
4,"Didak, Alan",25y 70d,126 (70-0-56 55.56%),179 (1.42),←,
25,"Fraser, Josh",26y 111d,162 (86-0-76 53.09%),137 (0.85),←,
38,"Goldsack, Tyson",20y 339d,21 (11-0-10 52.38%),1 (0.05),←,
26,"Johnson, Ben",27y 20d,160 (84-0-76 52.50%),45 (0.28),←,
24,"Lockyer, Tarkyn",28y 178d,173 (82-0-91 47.40%),94 (0.54),←,
8,"Lumumba, Heritier",21y 162d,42 (24-0-18 57.14%),1 (0.02),←,
5,"Maxwell, Nick",24y 327d,77 (41-0-36 53.25%),17 (0.22),←,
7,"Medhurst, Paul",26y 136d,122 (63-0-59 51.64%),207 (1.70),23 (13-0-10 56.52%),41 (1.78)
11,"OBree, Shane",29y 41d,198 (98-0-100 49.49%),75 (0.38),179 (89-0-90 49.72%),72 (0.40)
10,"Pendlebury, Scott",20y 109d,38 (21-0-17 55.26%),26 (0.68),←,
39,"Shaw, Heath",22y 150d,59 (32-0-27 54.24%),12 (0.20),←,
22,"Shaw, Rhyce",26y 192d,80 (41-0-39 51.25%),16 (0.20),←,
36,"Swan, Dane",24y 60d,82 (42-0-40 51.22%),40 (0.49),←,
13,"Thomas, Dale",20y 309d,47 (27-0-20 57.45%),38 (0.81),←,
14,"Wakelin, Shane",33y 257d,238 (114-2-122 48.32%),20 (0.08),144 (73-0-71 50.69%),1 (0.01)
21,"Wellingham, Sharrod",19y 293d,1 (1-0-0 100.00%),,←,
19,"Wood, Cameron",21y 52d,22 (6-0-16 27.27%),2 (0.09),6 (3-0-3 50.00%),2 (0.33)
Totals,Totals,23y 343d,1880 (959-2-919 51.01%),1162 (0.62),,
C,"Malthouse, Mick",54y 252d,570 (318-4-248 56.14%),,192 (95-0-97 49.48%),
