Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bowden, Joel",14,6,9,23,,,,1.0,2.0,1.0,,3.0,,1.0,,4.0,17.0,,,2.0,,,90.0
7,"Brown, Nathan",14,12,4,18,2,1.0,,,,2.0,,3.0,2.0,3.0,,5.0,13.0,3.0,8.0,,,1.0,89.0
42,"Collins, Andrew",14,6,7,21,1,,1.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,,5.0,16.0,,1.0,2.0,3.0,,76.0
39,"Connors, Daniel",4,3,2,6,1,,,,1.0,1.0,,,,,,,6.0,,1.0,,,,63.0
9,"Cotchin, Trent",9,8,5,14,1,,,,1.0,1.0,,,,,,3.0,11.0,1.0,1.0,,,,74.0
24,"Coughlan, Mark",6,5,4,10,,1.0,,3.0,1.0,2.0,2.0,2.0,1.0,1.0,,3.0,8.0,,2.0,1.0,,,59.0
3,"Deledio, Brett",10,6,11,21,1,,,2.0,3.0,7.0,3.0,5.0,,,,6.0,15.0,,,3.0,5.0,,88.0
41,"Foley, Nathan",7,2,20,27,,,,5.0,,2.0,8.0,2.0,1.0,,,16.0,11.0,,,1.0,3.0,,70.0
23,"Jackson, Daniel",13,3,13,26,,,,7.0,1.0,1.0,4.0,3.0,3.0,2.0,,9.0,17.0,,,1.0,,,83.0
16,"McGuane, Luke",4,3,4,8,,,,2.0,3.0,,,1.0,,1.0,,2.0,6.0,,,2.0,,,100.0
40,"Moore, Kelvin",5,3,6,11,,,,,3.0,2.0,,1.0,,,,5.0,5.0,1.0,,3.0,6.0,1.0,100.0
20,"Morton, Mitch",12,8,6,18,3,2.0,,1.0,,2.0,1.0,2.0,1.0,,,7.0,11.0,1.0,4.0,,,1.0,95.0
38,"Nahas, Robin",5,4,3,8,,2.0,,2.0,,3.0,,1.0,1.0,,,3.0,4.0,,2.0,1.0,3.0,1.0,87.0
17,"Newman, Chris",10,1,4,14,,,,3.0,7.0,2.0,,1.0,1.0,1.0,,5.0,7.0,,,5.0,,2.0,89.0
26,"Pattison, Adam",3,2,5,8,,1.0,8.0,2.0,,2.0,3.0,2.0,1.0,2.0,,5.0,3.0,,,2.0,,,60.0
15,"Pettifer, Kayne",15,6,7,22,2,,,1.0,,4.0,,1.0,1.0,,,4.0,19.0,1.0,1.0,2.0,1.0,1.0,84.0
14,"Polo, Dean",8,7,9,17,1,1.0,,2.0,3.0,1.0,1.0,3.0,2.0,3.0,,7.0,11.0,2.0,1.0,3.0,,,91.0
4,"Raines, Andrew",7,3,6,13,,,,,2.0,,2.0,2.0,,,,3.0,11.0,1.0,,,,,82.0
5,"Simmonds, Troy",9,6,9,18,,,18.0,2.0,1.0,2.0,2.0,3.0,,2.0,,5.0,13.0,,,,,,74.0
30,"Tambling, Richard",10,7,9,19,,1.0,,2.0,1.0,5.0,2.0,3.0,2.0,,,8.0,11.0,1.0,,1.0,1.0,,93.0
21,"Tuck, Shane",13,4,17,30,,,1.0,4.0,2.0,3.0,5.0,3.0,1.0,1.0,1.0,10.0,21.0,,,2.0,,1.0,74.0
35,"White, Matt",12,3,4,16,,1.0,,4.0,1.0,4.0,2.0,1.0,2.0,,,7.0,9.0,,,,,,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,108,164,368,12,13.0,28.0,46.0,33.0,50.0,37.0,44.0,21.0,18.0,1.0,122.0,245.0,11.0,21.0,31.0,22.0,8.0,
Opposition,Opposition,177,99,149,326,19,11.0,24.0,64.0,35.0,53.0,25.0,46.0,18.0,21.0,5.0,108.0,216.0,16.0,23.0,33.0,22.0,13.0,
